ts,health,streak,notify,lof,env,n_peaks,us_inference
2026-08-27T14:10:07.812+02:00,anomaly,1,0,-1.6871,-199.32,1,1942
2026-08-27T14:10:37.810+02:00,nominal,0,0,-0.9874,-8.98,1,1434
2026-08-27T14:11:07.814+02:00,nominal,0,0,-1.0305,-18.13,1,1390
2026-08-27T14:12:09.865+02:00,nominal,0,0,-1.013,-86.27,1,1915
2026-08-27T14:12:39.859+02:00,nominal,0,0,-1.128,-21.38,1,1295
2026-08-27T14:13:09.863+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T14:13:39.859+02:00,nominal,0,0,-1.1313,-46.14,1,1353
2026-08-27T14:14:09.860+02:00,nominal,0,0,-0.9773,-36.51,1,1277
2026-08-27T14:14:39.874+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T14:15:09.877+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T14:15:39.859+02:00,nominal,0,0,-1.0016,-30.01,1,1312
2026-08-27T14:16:09.861+02:00,nominal,0,0,-1.1343,-34.41,1,1351
2026-08-27T14:16:39.865+02:00,nominal,0,0,-1.1114,-39.87,1,1276
2026-08-27T14:17:09.862+02:00,not_evaluable,0,0,0.0,0.0,0,4
2026-08-27T14:17:39.863+02:00,nominal,0,0,-0.9904,-24.76,1,1341
2026-08-27T14:18:09.863+02:00,nominal,0,0,-0.9803,-39.77,1,1356
2026-08-27T14:18:39.861+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T14:19:09.862+02:00,nominal,0,0,-1.0315,-30.61,1,1274
2026-08-27T14:19:39.862+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T14:20:09.858+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T14:21:09.862+02:00,nominal,0,0,-1.0385,-34.68,1,1443
2026-08-27T14:21:39.862+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T14:22:09.862+02:00,anomaly,1,0,-1.4757,-313.8,1,1369
2026-08-27T14:22:39.863+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:23:09.863+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:23:39.864+02:00,nominal,0,0,-1.0198,-28.55,1,1342
2026-08-27T14:24:09.863+02:00,anomaly,1,0,-1.5133,-279.54,1,1252
2026-08-27T14:24:39.864+02:00,nominal,0,0,-1.0009,-25.33,1,1360
2026-08-27T14:25:09.864+02:00,nominal,0,0,-1.1054,-23.4,1,1390
2026-08-27T14:25:39.865+02:00,anomaly,1,0,-1.7012,-391.55,1,1346
2026-08-27T14:26:09.893+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T14:26:39.866+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T14:27:09.875+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T14:27:39.869+02:00,nominal,0,0,-1.2749,-154.3,1,1376
2026-08-27T14:28:09.872+02:00,nominal,0,0,-1.1657,-76.85,1,1323
2026-08-27T14:28:39.868+02:00,nominal,0,0,-1.4367,-50.69,1,1284
2026-08-27T14:29:09.870+02:00,nominal,0,0,-1.1595,-42.12,1,1345
2026-08-27T14:29:39.869+02:00,nominal,0,0,-1.1304,-36.14,1,1232
2026-08-27T14:30:09.868+02:00,anomaly,1,0,-14.5301,-115789.91,3,1252
2026-08-27T14:30:39.869+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:31:09.869+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:31:39.870+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:32:09.869+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:32:39.870+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:33:09.870+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:33:39.872+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:34:09.871+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:34:39.874+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:35:09.872+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:35:39.874+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:36:09.873+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:36:39.874+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:37:09.873+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:37:39.874+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:38:09.875+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:38:39.875+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:39:09.875+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:39:39.879+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T14:40:09.877+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:41:09.876+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:41:39.878+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:42:39.879+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:43:09.883+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:43:39.880+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:44:09.883+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:44:39.878+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:45:09.884+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:45:39.886+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T14:46:09.882+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:46:39.881+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:47:09.882+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:47:39.881+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:48:09.882+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:48:39.883+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:49:09.882+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:49:39.884+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:50:09.885+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:50:39.883+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:51:09.887+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:51:39.884+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-27T14:52:09.889+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:52:39.886+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T14:53:09.895+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:53:39.895+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T14:54:09.887+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T14:54:39.887+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:55:09.890+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:55:39.888+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:56:09.888+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:56:39.888+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T14:57:09.892+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:57:39.891+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T14:58:09.892+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T14:58:39.898+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T14:59:09.893+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-27T14:59:39.892+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:00:09.909+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T15:00:39.891+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:01:09.902+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:02:09.893+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:02:39.893+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:03:09.893+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:03:39.894+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:04:09.894+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:04:39.896+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:05:09.896+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:05:39.896+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:06:09.896+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:06:39.906+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T15:07:09.896+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:07:39.898+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:08:09.938+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:08:39.897+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T15:09:09.898+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T15:09:39.898+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:10:09.899+02:00,not_evaluable,1,0,0.0,0.0,0,4
2026-08-27T15:10:39.899+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:11:09.899+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:11:39.901+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:12:09.946+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:12:39.901+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:13:09.905+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:13:39.908+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-27T15:14:09.906+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:14:39.909+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:15:09.903+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-27T15:15:39.903+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T15:16:39.904+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T15:17:09.906+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T15:17:39.904+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:18:39.905+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:19:09.906+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:19:39.916+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T15:20:09.907+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:20:39.908+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:21:09.909+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-27T15:21:39.908+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-27T15:23:09.925+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-27T15:23:39.923+02:00,not_evaluable,1,0,0.0,0.0,0,6
2026-08-27T15:24:09.921+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:24:39.922+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-27T15:25:09.922+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-27T15:25:39.929+02:00,nominal,0,0,-1.4065,-241.76,1,1474
2026-08-27T15:26:09.923+02:00,nominal,0,0,-1.3279,-39.26,1,1255
2026-08-27T15:26:39.924+02:00,nominal,0,0,-1.1018,-17.1,1,1240
2026-08-27T15:27:09.924+02:00,nominal,0,0,-1.1337,-22.69,1,1255
2026-08-27T15:27:39.927+02:00,nominal,0,0,-1.0201,-15.61,1,1254
2026-08-27T15:28:39.926+02:00,nominal,0,0,-1.1613,-15.37,1,1324
2026-08-27T15:29:09.929+02:00,nominal,0,0,-1.2648,-45.44,1,1322
2026-08-27T15:29:39.930+02:00,nominal,0,0,-1.1847,-74.19,1,1325
2026-08-27T15:30:09.931+02:00,nominal,0,0,-1.0284,-41.48,1,1177
2026-08-27T15:30:39.936+02:00,nominal,0,0,-1.0063,-35.08,1,1275
2026-08-27T15:31:09.933+02:00,nominal,0,0,-0.9881,-22.94,1,1225
2026-08-27T15:31:39.928+02:00,nominal,0,0,-1.068,-27.24,1,1232
2026-08-27T15:32:09.928+02:00,nominal,0,0,-0.9848,-37.43,1,1312
2026-08-27T15:32:39.929+02:00,nominal,0,0,-1.0025,-40.67,1,1249
2026-08-27T15:33:09.928+02:00,nominal,0,0,-0.9994,-54.71,1,1270
2026-08-27T15:33:39.928+02:00,nominal,0,0,-1.0494,-40.52,1,1261
2026-08-27T15:34:09.929+02:00,nominal,0,0,-1.1021,-55.24,1,1294
2026-08-27T15:34:39.935+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:35:09.930+02:00,nominal,0,0,-1.0591,-63.1,1,1350
2026-08-27T15:35:39.930+02:00,nominal,0,0,-1.093,-61.28,1,1308
2026-08-27T15:36:09.932+02:00,nominal,0,0,-1.0288,-44.88,1,1279
2026-08-27T15:36:39.931+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:37:09.931+02:00,nominal,0,0,-1.1503,-103.33,1,1283
2026-08-27T15:38:09.932+02:00,anomaly,1,0,-1.504,-328.88,1,1358
2026-08-27T15:38:39.932+02:00,nominal,0,0,-0.9875,-67.05,1,1341
2026-08-27T15:39:09.935+02:00,nominal,0,0,-1.0773,-49.08,1,1233
2026-08-27T15:39:39.934+02:00,nominal,0,0,-1.0041,-52.55,1,1256
2026-08-27T15:40:09.936+02:00,nominal,0,0,-1.1475,-110.82,1,1325
2026-08-27T15:40:39.934+02:00,nominal,0,0,-1.0579,-30.37,1,1295
2026-08-27T15:41:09.934+02:00,nominal,0,0,-1.1004,-109.58,1,1333
2026-08-27T15:41:39.945+02:00,nominal,0,0,-1.0075,-61.42,1,1328
2026-08-27T15:42:09.937+02:00,nominal,0,0,-1.0205,-48.97,1,1244
2026-08-27T15:42:39.936+02:00,nominal,0,0,-1.184,-83.47,1,1280
2026-08-27T15:43:09.936+02:00,nominal,0,0,-0.9904,-55.91,1,1255
2026-08-27T15:43:39.936+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:44:09.942+02:00,nominal,0,0,-0.9943,-35.66,1,1265
2026-08-27T15:44:39.939+02:00,nominal,0,0,-1.0755,-55.59,1,1292
2026-08-27T15:45:09.944+02:00,nominal,0,0,-1.0996,-79.31,1,1268
2026-08-27T15:45:39.947+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:46:09.938+02:00,nominal,0,0,-1.0346,-45.96,1,1283
2026-08-27T15:46:39.939+02:00,nominal,0,0,-1.0936,-41.04,1,1355
2026-08-27T15:47:09.939+02:00,nominal,0,0,-1.1789,-68.71,1,1280
2026-08-27T15:47:39.952+02:00,nominal,0,0,-1.0047,-30.06,1,1222
2026-08-27T15:48:09.940+02:00,nominal,0,0,-1.3111,-132.26,1,1254
2026-08-27T15:49:09.941+02:00,nominal,0,0,-1.0366,-61.56,1,1353
2026-08-27T15:49:39.942+02:00,nominal,0,0,-1.0241,-32.25,1,1321
2026-08-27T15:50:09.958+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:50:39.942+02:00,nominal,0,0,-1.0123,-43.66,1,1276
2026-08-27T15:51:09.943+02:00,nominal,0,0,-0.9801,-43.88,1,1213
2026-08-27T15:51:39.943+02:00,nominal,0,0,-1.0032,-43.01,1,1316
2026-08-27T15:52:09.943+02:00,nominal,0,0,-1.0342,-47.7,1,1283
2026-08-27T15:52:39.945+02:00,nominal,0,0,-1.0047,-35.59,1,1245
2026-08-27T15:53:09.969+02:00,not_evaluable,0,0,0.0,0.0,0,4
2026-08-27T15:53:39.946+02:00,nominal,0,0,-1.0488,-36.21,1,1241
2026-08-27T15:54:09.945+02:00,nominal,0,0,-1.3988,-120.81,1,1269
2026-08-27T15:55:09.946+02:00,nominal,0,0,-1.0494,-34.44,1,1367
2026-08-27T15:55:39.947+02:00,nominal,0,0,-1.186,-64.26,1,1234
2026-08-27T15:56:09.946+02:00,nominal,0,0,-1.2113,-44.1,1,1265
2026-08-27T15:56:39.946+02:00,anomaly,1,0,-1.9804,-665.57,1,1298
2026-08-27T15:57:09.947+02:00,nominal,0,0,-1.1149,-46.64,1,1275
2026-08-27T15:57:39.949+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T15:58:09.948+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T15:58:39.948+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T15:59:09.952+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T15:59:39.956+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:00:09.955+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:00:39.959+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:01:09.953+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:01:39.951+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:02:09.950+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:02:39.952+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:03:09.953+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:03:39.966+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:04:09.955+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T16:04:39.971+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:05:09.953+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:05:39.955+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:06:09.955+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:06:39.956+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:07:09.954+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:07:39.957+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:08:09.955+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:08:39.955+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:09:09.958+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:09:39.958+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:10:09.958+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:10:39.959+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:11:09.959+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:11:39.958+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:12:09.959+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:12:39.960+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:13:09.959+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:13:39.961+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:14:09.962+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:14:39.960+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:15:09.964+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:15:39.967+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T16:16:09.964+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:16:39.962+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:17:09.963+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:17:39.964+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:18:09.969+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:18:39.965+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:19:09.964+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:19:39.965+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:20:09.966+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:20:39.966+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T16:21:09.966+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T16:21:39.966+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:22:39.966+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:23:09.966+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T16:23:39.968+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:24:39.968+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:25:09.971+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:25:39.970+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:26:09.970+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:26:39.972+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:27:09.970+02:00,not_evaluable,0,0,0.0,0.0,0,15
2026-08-27T16:28:09.974+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:28:39.971+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-27T16:29:09.971+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:29:39.975+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:30:09.974+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:30:39.978+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:31:39.977+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:32:09.974+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:32:39.975+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:33:09.974+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:33:39.974+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:34:09.975+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:34:39.975+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:35:09.976+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:36:09.976+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:36:39.978+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:37:09.977+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:37:39.978+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:38:09.978+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:38:39.981+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:39:09.979+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:39:39.981+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:40:09.980+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:40:39.982+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:41:09.981+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:41:39.983+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T16:42:09.981+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:42:39.983+02:00,not_evaluable,0,0,0.0,0.0,0,8
2026-08-27T16:43:09.982+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:43:39.982+02:00,not_evaluable,0,0,0.0,0.0,0,10
2026-08-27T16:44:09.984+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:44:39.986+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:45:09.986+02:00,not_evaluable,0,0,0.0,0.0,0,9
2026-08-27T16:45:39.991+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:46:10.007+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:46:39.991+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-27T16:47:09.992+02:00,not_evaluable,0,0,0.0,0.0,0,5
2026-08-27T16:47:39.987+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:48:10.031+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:48:39.989+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:49:09.988+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:49:39.988+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:50:09.997+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-27T16:50:39.989+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-27T16:51:09.989+02:00,not_evaluable,0,0,0.0,0.0,0,4
2026-08-27T16:51:39.989+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:52:09.998+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:52:39.991+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:53:09.990+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-27T16:53:40.003+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-27T16:54:09.990+02:00,nominal,0,0,-1.127,-39.57,1,1445
2026-08-27T16:54:39.991+02:00,nominal,0,0,-1.3026,-33.75,1,1250
2026-08-27T16:55:09.991+02:00,nominal,0,0,-1.3405,-31.36,1,1257
2026-08-27T16:55:39.994+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T16:56:09.993+02:00,nominal,0,0,-1.2242,-20.49,1,1281
2026-08-27T16:56:39.994+02:00,nominal,0,0,-1.0643,-22.89,1,1315
2026-08-27T16:57:09.994+02:00,nominal,0,0,-1.1017,-11.12,1,1208
2026-08-27T16:57:39.995+02:00,nominal,0,0,-1.0806,-27.8,1,1237
2026-08-27T16:58:09.996+02:00,nominal,0,0,-1.0025,-18.81,1,1284
2026-08-27T16:58:39.995+02:00,nominal,0,0,-1.0604,-16.4,1,1309
2026-08-27T16:59:09.995+02:00,nominal,0,0,-1.0104,-9.21,1,1252
2026-08-27T16:59:39.998+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:00:09.998+02:00,nominal,0,0,-1.0011,-29.41,1,1328
2026-08-27T17:00:39.999+02:00,nominal,0,0,-1.2293,-198.36,1,1256
2026-08-27T17:01:10.004+02:00,nominal,0,0,-1.0681,-24.03,1,1245
2026-08-27T17:01:39.999+02:00,nominal,0,0,-1.0269,-26.03,1,1236
2026-08-27T17:02:09.996+02:00,nominal,0,0,-0.9991,-31.77,1,1257
2026-08-27T17:02:40.000+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-27T17:03:09.998+02:00,nominal,0,0,-1.0445,-16.48,1,1364
2026-08-27T17:03:39.999+02:00,nominal,0,0,-0.9992,-45.78,1,1342
