ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-28T01:45:40.401+02:00,1000,1024,1024,1056,46,348,0,3010,0,250,0,1.6392,0.2204,0.3093,2.457,0.3829,1.2797,1.534,1.427,4.95,49.18,49.17,100.24,2.3604,0.3105,0.1233,147.5,147.56,17.99,0.0844,0.058,0.1127,98.26,100.1,176.9,0.0418,0.0233,0.1043,16000,1024,653.5,0.9044,0.079,0.0144,0.0022
2026-08-28T01:46:10.400+02:00,1000,1024,1024,1056,46,348,0,3010,0,250,0,1.6583,0.2081,0.0749,2.4369,0.3563,0.2156,1.529,1.433,2.471,49.16,49.17,49.17,2.3894,0.2959,0.0932,147.44,147.37,98.32,0.085,0.05,0.029,98.3,100.19,147.27,0.0442,0.0192,0.0206,16000,1024,455.25,0.7091,0.2643,0.0237,0.0029
2026-08-28T01:46:40.403+02:00,1000,1024,1024,1056,46,348,1,3011,0,250,0,1.681,0.21,0.075,2.5031,0.3587,0.2188,1.536,1.445,2.615,49.17,49.17,49.18,2.4318,0.2986,0.0893,147.49,147.55,98.55,0.0858,0.0547,0.032,98.29,99.87,147.63,0.0443,0.022,0.0272,16000,1024,969.24,0.9393,0.0499,0.0089,0.0019
2026-08-28T01:47:10.405+02:00,1000,1024,1024,1056,46,348,1,3012,0,250,0,1.7255,0.2093,0.0801,2.6447,0.3489,0.2055,1.533,1.444,2.336,49.09,49.1,49.08,2.4421,0.292,0.0941,147.13,147.24,97.95,0.0784,0.0511,0.0277,54.61,99.69,147.19,0.0566,0.0218,0.0244,16000,1024,713.92,0.9175,0.0731,0.0076,0.0018
2026-08-28T01:47:40.401+02:00,1000,1024,1024,1056,46,348,0,3012,0,250,0,1.7301,0.208,0.0827,2.5715,0.3516,0.254,1.536,1.447,2.568,49.15,49.15,49.14,2.4964,0.2952,0.1082,147.36,147.32,98.35,0.0886,0.0522,0.0254,98.29,100.01,147.43,0.0462,0.0226,0.0215,16000,1024,606.99,0.8902,0.0959,0.0116,0.0023
2026-08-28T01:48:10.402+02:00,1000,1024,1024,1056,46,348,0,3012,0,250,0,1.7563,0.208,0.0874,2.6066,0.3646,0.6688,1.529,1.446,8.416,49.17,49.17,49.15,2.5241,0.2944,0.0928,147.46,147.46,98.81,0.0914,0.0487,0.0295,98.24,100.05,147.64,0.0492,0.0253,0.0296,16000,1024,745.23,0.7978,0.1866,0.0114,0.0042
2026-08-28T01:48:40.404+02:00,1000,1024,1024,1056,46,348,0,3012,0,250,0,1.7949,0.2081,0.0952,2.6803,0.337,0.7617,1.528,1.437,8.981,49.12,49.13,49.14,2.5729,0.2941,0.1139,147.33,147.32,98.51,0.0858,0.0511,0.0308,98.18,100.04,147.72,0.0503,0.0206,0.025,16000,1024,3089.71,0.9604,0.0319,0.0063,0.0014
2026-08-28T01:49:10.403+02:00,1000,1024,1024,1056,46,348,0,3012,0,250,0,1.8036,0.2061,0.0909,2.6729,0.36,0.6503,1.527,1.45,6.907,49.15,49.15,49.15,2.5944,0.2913,0.1086,147.41,147.4,98.38,0.0868,0.0494,0.0318,98.17,100.1,147.5,0.0582,0.0228,0.0248,16000,1024,922.53,0.8241,0.1616,0.011,0.0034
2026-08-28T01:49:40.404+02:00,1000,1024,1024,1056,46,348,0,3012,0,250,0,1.858,0.2069,0.127,3.3596,0.3472,0.8224,1.528,1.458,14.843,49.07,49.08,49.09,2.6327,0.2878,0.1181,147.2,147.15,98.32,0.0895,0.0528,0.0431,43.46,100.02,147.32,0.0436,0.0235,0.0372,16000,1024,773.28,0.8297,0.1589,0.0097,0.0017
2026-08-28T01:50:10.407+02:00,1000,1024,1024,1056,46,348,2,3014,0,250,0,1.8726,0.2078,0.0927,2.8067,0.3658,0.2681,1.53,1.444,2.115,49.11,49.12,49.1,2.4863,0.2746,0.1083,36.4,147.41,147.36,0.2629,0.0476,0.0262,40.69,40.88,98.47,0.262,0.0287,0.0207,16000,1024,876.85,0.7781,0.2018,0.0169,0.0031
2026-08-28T01:50:40.404+02:00,1000,1024,1024,1056,46,349,0,3014,0,250,0,1.8719,0.2078,0.1116,2.76,0.3629,0.6657,1.521,1.435,8.725,49.16,49.16,49.14,2.696,0.2952,0.1084,147.41,147.39,98.33,0.0938,0.0512,0.0396,98.38,99.66,147.41,0.0504,0.0191,0.0176,16000,1024,1692.35,0.9352,0.0573,0.0065,0.0011
2026-08-28T01:51:10.404+02:00,1000,1024,1024,1056,46,350,0,3014,0,250,0,1.9084,0.2076,0.094,2.8427,0.3383,0.2499,1.529,1.432,2.274,49.17,49.16,49.15,2.765,0.2965,0.1193,147.44,147.43,147.48,0.0972,0.0592,0.0285,98.46,100.08,98.14,0.0467,0.0217,0.0293,16000,1024,3527.76,0.9766,0.0219,0.0012,0.0003
2026-08-28T01:51:40.405+02:00,1000,1024,1024,1056,46,350,0,3014,0,250,0,1.9485,0.2081,0.0945,2.8893,0.3771,0.2175,1.524,1.456,2.095,49.19,49.19,49.14,2.8237,0.2964,0.1222,147.54,147.61,98.64,0.098,0.0539,0.0353,98.25,99.97,147.51,0.0574,0.0255,0.0275,16000,1024,706.43,0.818,0.1667,0.0131,0.0022
2026-08-28T01:52:10.407+02:00,1000,1024,1024,1056,46,350,0,3014,0,250,0,1.9462,0.2082,0.0949,2.8911,0.3825,0.2278,1.528,1.45,2.039,49.14,49.13,49.18,2.8092,0.2958,0.1231,147.46,147.37,98.47,0.0945,0.0561,0.0312,98.24,100.22,147.49,0.0533,0.0202,0.0259,16000,1024,819.11,0.7442,0.2364,0.0166,0.0029
2026-08-28T01:52:40.405+02:00,1000,1024,1024,1056,46,350,0,3014,0,250,0,1.9622,0.2062,0.0965,2.9261,0.3575,0.2428,1.52,1.43,2.129,49.18,49.18,49.17,2.8307,0.2911,0.1233,147.47,147.51,147.69,0.0961,0.0549,0.0298,98.45,100.03,98.27,0.0561,0.0235,0.0297,16000,1024,3503.82,0.9676,0.0276,0.004,0.0009
2026-08-28T01:53:10.411+02:00,1000,1024,1024,1056,46,350,0,3014,0,250,0,1.9819,0.2134,0.2219,2.9121,0.3632,1.4055,1.523,1.431,12.081,49.2,49.2,49.29,2.8683,0.3015,0.1316,147.56,147.63,10.24,0.0963,0.0574,0.095,98.37,100.15,36.49,0.0532,0.0235,0.0567,16000,1024,935.03,0.8117,0.1721,0.0141,0.0021
2026-08-28T01:53:40.413+02:00,1000,1024,1029,1061,46,351,1,3015,0,250,0,1.9922,0.2101,0.0987,2.9099,0.3804,0.23,1.519,1.442,2.071,49.18,49.18,49.2,2.8732,0.2986,0.1271,147.56,147.49,98.31,0.0988,0.0557,0.0386,98.32,100.21,147.47,0.056,0.0182,0.0288,16000,1024,776.02,0.8166,0.1691,0.0123,0.002
2026-08-28T01:54:10.406+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0347,0.2106,0.1047,3.0043,0.3543,0.2562,1.517,1.46,1.903,49.21,49.21,49.18,2.9474,0.3006,0.1391,147.6,147.56,98.28,0.1,0.0586,0.0322,98.41,100.1,147.67,0.0504,0.026,0.0245,16000,1024,747.5,0.6688,0.309,0.0189,0.0033
2026-08-28T01:54:40.406+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0209,0.2097,0.1043,3.0038,0.3452,0.2502,1.522,1.423,1.93,49.18,49.18,49.22,2.9249,0.2966,0.138,147.48,147.51,98.59,0.0959,0.0619,0.0321,98.31,100.12,147.4,0.0547,0.0226,0.0244,16000,1024,461.12,0.5131,0.44,0.0376,0.0093
2026-08-28T01:55:10.408+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.013,0.2128,0.1408,3.5503,0.3552,0.8268,1.527,1.437,11.048,49.18,49.19,49.15,2.9131,0.3015,0.1387,147.51,147.49,147.49,0.1013,0.0584,0.034,98.31,100.08,4.23,0.059,0.025,0.0344,16000,1024,663.2,0.6496,0.326,0.0212,0.0032
2026-08-28T01:55:40.409+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0366,0.2235,0.3209,2.9861,0.4013,1.5952,1.517,1.446,5.068,49.19,49.19,475.94,2.9451,0.3136,0.1219,147.51,147.47,48.73,0.0981,0.0608,0.1037,98.49,99.56,328.86,0.055,0.0258,0.1022,16000,1024,820.56,0.7055,0.272,0.0195,0.003
2026-08-28T01:56:10.410+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0081,0.2123,0.1016,2.9783,0.3713,0.256,1.518,1.427,1.944,49.09,49.09,49.06,2.8612,0.296,0.1319,147.29,147.34,98.64,0.0912,0.0597,0.0321,98.1,99.85,147.23,0.0614,0.0199,0.0281,16000,1024,1964.82,0.9055,0.0858,0.0077,0.0011
2026-08-28T01:56:40.409+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0296,0.211,0.1431,3.7431,0.3666,1.576,1.519,1.438,34.775,49.16,49.17,49.17,2.9338,0.3006,0.1585,147.44,147.49,98.04,0.0996,0.0569,0.041,98.24,100.07,2.44,0.0529,0.0234,0.0403,16000,1024,1377.09,0.8362,0.1525,0.0099,0.0014
2026-08-28T01:57:10.409+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0279,0.2121,0.1021,3.0021,0.3689,0.2436,1.512,1.438,1.905,49.16,49.17,49.18,2.9209,0.303,0.1336,147.41,147.32,147.32,0.0969,0.0599,0.031,98.35,100.12,98.13,0.0568,0.0232,0.0331,16000,1024,646.71,0.4845,0.481,0.0285,0.006
2026-08-28T01:57:40.410+02:00,1000,1024,1024,1056,46,352,0,3015,0,250,0,2.0025,0.211,0.0994,2.9501,0.3584,0.2281,1.515,1.416,1.979,49.15,49.14,49.12,2.8858,0.2986,0.1298,147.33,147.41,147.49,0.0983,0.0609,0.0306,98.23,100.04,98.28,0.0579,0.0208,0.0318,16000,1024,601.76,0.69,0.2776,0.0269,0.0055
2026-08-28T01:58:10.410+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,2.0201,0.213,0.162,2.9704,0.3513,0.7939,1.516,1.436,9.813,49.16,49.16,49.13,2.9151,0.3012,0.1171,147.45,147.42,212.13,0.0982,0.0638,0.053,98.2,100.06,69.04,0.0552,0.023,0.0486,16000,1024,1456.59,0.7994,0.1885,0.0105,0.0016
2026-08-28T01:58:40.412+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0241,0.0212,0.092,0.0672,0.0644,1.3747,2.767,2.792,98.753,93.06,128.47,63.46,0.007,0.0073,0.0128,88.02,21.9,22.3,0.0067,0.0066,0.0113,21.35,10.33,136.01,0.0065,0.007,0.0114,16000,1024,468.82,0.9333,0.0515,0.0131,0.0021
2026-08-28T01:59:10.410+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0243,0.0221,0.1074,0.076,0.0723,1.2986,2.942,2.72,63.719,76.34,122.63,8.78,0.0084,0.0071,0.0491,66.34,249.71,2.39,0.0079,0.0066,0.05,131.56,98.98,226.03,0.0064,0.0062,0.0464,16000,1024,350.99,0.9171,0.0632,0.0175,0.0023
2026-08-28T01:59:40.411+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0238,0.0212,0.1112,0.0897,0.0709,1.1789,3.178,2.902,37.788,89.96,133.86,4.65,0.0078,0.007,0.0521,118.07,9.59,9.28,0.0069,0.0065,0.0446,136.31,218.86,271.38,0.0063,0.0059,0.0373,16000,1024,434.26,0.9634,0.0267,0.0089,0.001
2026-08-28T02:00:10.411+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0238,0.0211,0.1505,0.0782,0.0766,1.699,3.004,3.089,57.062,4.33,10.21,87.97,0.0091,0.0079,0.0156,25.1,30.17,34.3,0.0073,0.0064,0.0147,109.55,58.38,6.21,0.0068,0.0062,0.0159,16000,1024,322.02,0.9442,0.0402,0.0142,0.0014
2026-08-28T02:00:40.412+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0234,0.0207,0.0316,0.0784,0.0748,0.0973,3.193,3.215,2.88,45.06,110.15,158.11,0.0078,0.0063,0.012,195.58,96.25,44.9,0.0075,0.0065,0.0098,272.21,35.75,29.66,0.0069,0.0057,0.0104,16000,1024,1418.03,0.9602,0.0309,0.0072,0.0016
2026-08-28T02:01:10.414+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0214,0.0217,0.1133,0.0732,0.0784,0.983,2.958,3.396,33.399,116.45,28.56,3.56,0.0066,0.0064,0.0288,39.33,43.65,392.78,0.0062,0.0066,0.0224,86.3,101.12,11.06,0.006,0.0064,0.0213,16000,1024,878.11,0.9793,0.0141,0.0057,0.0009
2026-08-28T02:01:40.412+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0241,0.0355,0.2951,0.0672,0.1365,1.3093,2.706,4.587,7.299,5.14,5.51,5.53,0.0078,0.0171,0.1422,176.87,14.94,14.8,0.0075,0.0109,0.1022,110.67,411.47,411.35,0.0078,0.0102,0.096,16000,1024,3121.02,0.9965,0.0027,0.0007,0.0001
2026-08-28T02:02:10.414+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0227,0.0198,0.0466,0.0677,0.0742,0.6965,2.739,3.256,99.476,94.74,42.07,36.24,0.007,0.0067,0.0115,186.62,159.32,1.5,0.0065,0.0061,0.014,11.21,108.99,24.21,0.007,0.0063,0.0105,16000,1024,793.87,0.9752,0.0205,0.0036,0.0006
2026-08-28T02:02:40.413+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0237,0.0236,0.1495,0.0793,0.087,0.7288,2.866,3.958,16.432,135.37,333.74,333.86,0.0074,0.0073,0.0573,150.55,428.61,94.72,0.0071,0.0068,0.0438,96.56,92.72,430.79,0.0067,0.0067,0.0432,16000,1024,2250.42,0.9843,0.0116,0.0033,0.0008
2026-08-28T02:03:10.414+02:00,1000,1024,1024,1056,46,353,0,3015,0,250,0,0.0235,0.0199,0.0307,0.0757,0.066,0.1041,2.763,3.233,3.29,133.66,2.27,54.58,0.0074,0.0067,0.0104,51.45,72.94,161.1,0.0077,0.0062,0.0103,18.57,18.45,188.75,0.0071,0.0057,0.01,16000,1024,351.96,0.9397,0.0466,0.0119,0.0018
2026-08-28T02:03:40.414+02:00,1000,1024,1024,1056,46,354,0,3015,0,250,0,0.0222,0.0358,0.3076,0.0713,0.1822,1.8842,2.993,5.384,9.381,71.28,257.82,12.17,0.0074,0.0111,0.1612,105.75,346.25,104.82,0.007,0.0116,0.0986,149.98,128.76,390.16,0.0072,0.0107,0.1051,16000,1024,717.57,0.9629,0.0333,0.0033,0.0005
2026-08-28T02:04:10.419+02:00,1000,1024,1024,1056,46,354,14,3029,0,250,0,0.0239,0.0225,0.0481,0.0783,0.0913,0.7196,2.93,3.248,95.701,32.46,22.86,53.03,0.0084,0.0085,0.0169,66.69,54.78,21.06,0.0071,0.007,0.0168,48.82,30.97,14.97,0.0064,0.0072,0.0145,16000,1024,1233.27,0.9793,0.0176,0.0028,0.0003
2026-08-28T02:04:40.415+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0237,0.0333,0.2703,0.0773,0.1654,1.6619,3.177,5.618,11.113,107.4,408.21,408.1,0.0066,0.0106,0.0882,39.99,92.58,141.17,0.0065,0.0095,0.08,125.05,6.86,3.31,0.0059,0.0093,0.0778,16000,1024,974.52,0.9513,0.0381,0.0089,0.0017
2026-08-28T02:05:10.417+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.025,0.0211,0.0312,0.092,0.0776,0.1146,3.284,3.281,3.222,103.41,7.55,75.33,0.0083,0.0056,0.0133,6.37,104.89,4.04,0.0087,0.0059,0.0097,59.3,76.01,149.47,0.0069,0.0053,0.0083,16000,1024,508.02,0.9641,0.029,0.0061,0.0008
2026-08-28T02:05:40.415+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0225,0.0217,0.1417,0.0787,0.0928,1.2937,2.916,3.23,30.602,4.88,93.11,3.65,0.0081,0.0071,0.0532,91.05,30.18,137.04,0.0071,0.0067,0.0463,259.89,191.9,11.78,0.0063,0.0066,0.0449,16000,1024,664.11,0.9631,0.0224,0.0126,0.0019
2026-08-28T02:06:10.416+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0228,0.0202,0.0713,0.0774,0.0635,0.745,3.237,2.996,61.755,130.89,74.25,26.36,0.0087,0.0074,0.0174,101.84,62.28,207.61,0.0074,0.0075,0.0188,76.78,199.03,289.75,0.0069,0.0071,0.0174,16000,1024,1624.82,0.9918,0.0058,0.0021,0.0003
2026-08-28T02:06:40.416+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0234,0.0204,0.0325,0.0854,0.0696,0.1078,3.298,2.848,2.954,193.51,8.02,78.34,0.0074,0.0069,0.0105,131.09,29.87,144.19,0.0074,0.0071,0.009,74.52,70.96,110.41,0.0072,0.0068,0.0084,16000,1024,1049.97,0.9716,0.0218,0.0055,0.0011
2026-08-28T02:07:10.417+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0238,0.0224,0.125,0.0854,0.0682,1.2834,2.925,2.75,42.092,51.09,96.74,9.95,0.0117,0.0072,0.05,81.66,13.54,1.58,0.0074,0.0072,0.0482,30.61,43.98,423.43,0.0068,0.0059,0.0429,16000,1024,423.15,0.966,0.0266,0.0067,0.0008
2026-08-28T02:07:40.417+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0237,0.0214,0.0315,0.0801,0.0631,0.0974,3.06,2.813,2.944,113.02,79.69,78.21,0.007,0.0077,0.0122,40.0,10.42,118.55,0.0066,0.0071,0.0107,149.7,50.49,111.85,0.0063,0.0061,0.0096,16000,1024,613.52,0.9757,0.0198,0.0038,0.0006
2026-08-28T02:08:10.419+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0244,0.0263,0.171,0.0918,0.0915,0.7021,3.063,3.692,11.433,62.73,202.11,359.2,0.0069,0.0082,0.0707,96.71,338.86,338.76,0.0065,0.0078,0.0676,87.71,419.84,319.98,0.0067,0.0074,0.0669,16000,1024,1030.55,0.9711,0.0229,0.0053,0.0007
2026-08-28T02:08:40.418+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0253,0.0214,0.0453,0.0756,0.0781,0.7084,2.705,2.994,117.619,148.49,152.38,42.09,0.0074,0.0063,0.0109,118.13,236.45,28.35,0.0068,0.0062,0.0088,92.4,184.83,20.44,0.0076,0.0057,0.0084,16000,1024,4292.8,0.9728,0.0209,0.0051,0.0013
2026-08-28T02:09:10.420+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0243,0.021,0.0329,0.0842,0.0755,0.1142,2.887,2.77,3.204,91.95,78.79,4.65,0.0078,0.0058,0.0116,26.77,69.06,139.67,0.0073,0.0056,0.0107,56.22,187.86,11.41,0.0076,0.0057,0.0105,16000,1024,430.71,0.9637,0.0272,0.0081,0.001
2026-08-28T02:09:40.420+02:00,1000,1024,1024,1056,46,354,0,3029,0,250,0,0.0222,0.0211,0.0309,0.0699,0.0719,0.1082,3.049,3.276,3.242,95.73,64.51,7.03,0.008,0.0085,0.0106,104.25,259.96,106.06,0.0078,0.006,0.0104,9.56,113.17,29.54,0.0063,0.0059,0.0091,16000,1024,1327.71,0.9657,0.0298,0.0038,0.0007
2026-08-28T02:10:10.419+02:00,1000,1024,1024,1056,46,354,1,3030,0,250,0,0.0239,0.0427,0.3787,0.0867,0.144,1.4353,2.974,2.734,3.04,50.01,326.47,326.52,0.0095,0.0162,0.1742,98.42,58.32,445.49,0.0082,0.0151,0.1524,6.94,353.28,58.3,0.0068,0.0142,0.1446,16000,1024,627.03,0.9292,0.0568,0.0126,0.0014
2026-08-28T02:10:40.421+02:00,1000,1024,1024,1056,46,354,0,3030,0,250,0,0.023,0.0214,0.0745,0.077,0.075,0.7148,3.06,3.428,50.609,56.67,16.73,22.45,0.0078,0.0067,0.0274,126.36,158.78,5.04,0.0078,0.0062,0.0237,68.39,62.63,44.7,0.0063,0.006,0.0228,16000,1024,3524.88,0.9965,0.0026,0.0008,0.0002
2026-08-28T02:11:10.422+02:00,1000,1024,1024,1056,46,354,1,3031,0,250,0,0.0237,0.0298,0.2338,0.0828,0.1469,1.3336,3.203,5.915,11.59,61.92,189.72,10.3,0.009,0.0106,0.1004,204.94,166.07,3.82,0.0067,0.0096,0.0718,102.61,10.5,165.95,0.0063,0.0095,0.0692,16000,1024,1099.58,0.9867,0.01,0.0029,0.0004
2026-08-28T02:11:40.425+02:00,1000,1024,1024,1056,46,354,0,3031,0,250,0,0.0241,0.0218,0.0334,0.0845,0.0752,0.116,2.994,3.076,2.903,99.35,23.72,11.54,0.0098,0.0088,0.0113,75.51,9.65,304.17,0.0082,0.006,0.0112,21.88,40.75,72.13,0.0079,0.0057,0.0087,16000,1024,394.4,0.974,0.0166,0.0083,0.0011
2026-08-28T02:12:10.422+02:00,1000,1024,1024,1056,46,354,0,3031,0,250,0,0.0248,0.0267,0.1635,0.08,0.0882,0.7097,2.871,3.636,12.851,108.55,62.74,339.09,0.0122,0.0087,0.0526,65.13,182.71,142.2,0.0088,0.0081,0.0545,133.18,166.81,157.29,0.0084,0.008,0.0493,16000,1024,1059.4,0.9538,0.0386,0.007,0.0006
2026-08-28T02:12:40.421+02:00,1000,1024,1024,1056,46,354,0,3031,0,250,0,0.0241,0.0243,0.1375,0.0767,0.0948,0.7248,2.908,4.218,19.289,6.78,184.86,107.45,0.0077,0.0092,0.044,101.41,30.41,261.34,0.0072,0.0073,0.0498,46.83,59.31,77.03,0.0066,0.0072,0.0435,16000,1024,794.0,0.9692,0.0241,0.0057,0.0011
2026-08-28T02:13:10.422+02:00,1000,1024,1024,1056,46,354,0,3031,0,250,0,0.0229,0.0442,0.3927,0.0837,0.1447,1.4563,3.144,2.858,3.495,11.89,308.98,275.68,0.0073,0.0152,0.1524,6.5,275.81,415.36,0.007,0.0149,0.1471,99.23,385.67,308.92,0.0075,0.0139,0.1405,16000,1024,1076.04,0.9893,0.0075,0.0029,0.0004
2026-08-28T02:13:40.422+02:00,1000,1024,1024,1056,46,354,1,3032,0,250,0,0.0229,0.0204,0.0314,0.0775,0.0779,0.0905,3.265,3.076,2.541,15.61,19.52,20.31,0.0084,0.0071,0.0109,161.93,5.11,84.23,0.007,0.0072,0.0104,88.25,37.0,127.45,0.0072,0.0061,0.0104,16000,1024,305.46,0.8572,0.1028,0.035,0.005
2026-08-28T02:14:10.424+02:00,1000,1024,1024,1056,46,354,0,3032,0,250,0,0.0233,0.0432,0.3936,0.0649,0.1528,1.481,2.642,2.963,3.474,67.36,152.39,275.91,0.0082,0.0153,0.1549,53.48,275.86,342.69,0.0082,0.0145,0.1242,1.74,342.62,252.28,0.0072,0.0141,0.1277,16000,1024,345.78,0.855,0.1088,0.0323,0.0038
2026-08-28T02:14:40.423+02:00,1000,1024,1024,1056,46,354,0,3032,0,250,0,0.0226,0.0355,0.2817,0.0787,0.1439,1.3246,2.918,4.146,6.543,38.71,7.24,7.07,0.0078,0.0121,0.1198,117.61,370.33,399.83,0.0073,0.0105,0.0917,194.0,135.86,200.04,0.0065,0.0094,0.083,16000,1024,297.54,0.831,0.1331,0.0317,0.0042
2026-08-28T02:15:10.424+02:00,1000,1024,1024,1056,46,354,0,3032,0,250,0,0.0229,0.021,0.0298,0.0757,0.0818,0.0925,2.83,3.067,2.839,127.87,16.0,87.96,0.0071,0.007,0.0101,121.56,38.75,168.3,0.0076,0.006,0.0096,115.84,116.48,17.06,0.0073,0.0055,0.0098,16000,1024,1164.52,0.9918,0.0061,0.0018,0.0003
2026-08-28T02:15:40.425+02:00,1000,1024,1024,1056,46,354,2,3034,0,250,0,0.026,0.0213,0.0974,0.2151,0.1068,1.9287,10.329,3.711,247.708,2.86,37.37,18.29,0.0077,0.0064,0.0122,62.8,144.89,77.71,0.0074,0.0065,0.0117,34.16,74.76,71.14,0.0068,0.0063,0.0105,16000,1024,718.73,0.981,0.0149,0.0036,0.0005
2026-08-28T02:16:10.423+02:00,1000,1024,1024,1056,46,354,1,3035,0,250,0,0.0237,0.021,0.0861,0.0844,0.0733,1.1356,3.057,2.958,68.191,23.47,110.22,4.06,0.0077,0.0071,0.0375,47.75,62.88,178.99,0.0075,0.0065,0.0333,32.35,45.65,174.32,0.0069,0.0061,0.0331,16000,1024,932.23,0.9829,0.012,0.0046,0.0005
2026-08-28T02:16:40.424+02:00,1000,1024,1024,1056,46,354,1,3036,0,250,0,0.0231,0.0433,0.3917,0.082,0.1798,1.7709,3.313,3.781,4.713,27.53,22.5,257.02,0.0084,0.0146,0.1268,68.06,325.17,206.95,0.0065,0.0145,0.1227,84.35,256.77,325.02,0.0071,0.0138,0.1226,16000,1024,417.65,0.9491,0.0424,0.0071,0.0013
2026-08-28T02:17:10.426+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0232,0.0337,0.28,0.0822,0.174,1.6308,3.179,5.598,10.207,93.56,7.99,8.15,0.0079,0.0144,0.1369,17.29,79.5,307.8,0.007,0.011,0.0935,112.92,304.61,79.46,0.0064,0.0096,0.0804,16000,1024,1025.82,0.9867,0.0088,0.004,0.0005
2026-08-28T02:17:40.435+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0231,0.0212,0.0658,0.0731,0.1031,0.724,2.755,3.662,73.105,12.49,12.07,64.26,0.0079,0.0081,0.0155,54.64,55.91,184.51,0.0076,0.006,0.0146,2.84,191.72,12.86,0.0068,0.0061,0.0146,16000,1024,456.3,0.9574,0.0347,0.0068,0.0011
2026-08-28T02:18:10.427+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0226,0.0209,0.0502,0.0931,0.0636,0.8294,3.362,2.937,146.181,110.48,209.08,140.28,0.0076,0.0065,0.0157,33.55,143.33,165.03,0.0073,0.0059,0.0129,57.68,264.09,129.14,0.0067,0.0061,0.013,16000,1024,475.06,0.9694,0.021,0.0086,0.001
2026-08-28T02:18:40.426+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0249,0.0203,0.0419,0.0843,0.0702,0.5796,2.971,3.047,73.091,11.51,69.31,64.62,0.0085,0.0058,0.0114,30.92,18.96,95.66,0.0079,0.0059,0.0097,80.69,109.64,154.73,0.0073,0.0056,0.01,16000,1024,619.03,0.9744,0.0205,0.0045,0.0006
2026-08-28T02:19:10.428+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0228,0.0351,0.2792,0.0715,0.1438,1.2924,2.77,5.026,8.163,11.98,5.96,5.92,0.0086,0.0128,0.1143,103.15,25.39,10.69,0.0063,0.0121,0.0888,6.29,133.63,16.71,0.006,0.01,0.0883,16000,1024,824.93,0.9931,0.0047,0.002,0.0002
2026-08-28T02:19:40.426+02:00,1000,1024,1024,1056,46,354,0,3036,0,250,0,0.0226,0.0207,0.0286,0.0916,0.0655,0.0891,3.038,2.942,2.771,44.14,87.88,252.14,0.0075,0.0071,0.0091,4.32,100.63,78.21,0.0079,0.0067,0.0086,193.36,48.46,43.18,0.0071,0.0061,0.0085,16000,1024,453.51,0.9751,0.0193,0.0047,0.0009
