ts,health,streak,notify,lof,env,n_peaks,us_inference
2026-08-28T02:45:10.449+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T02:45:40.449+02:00,not_evaluable,0,0,0.0,0.0,0,11
2026-08-28T02:46:10.450+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:46:40.451+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-28T02:47:10.453+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:47:40.450+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T02:48:10.453+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:48:40.453+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:49:10.454+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:49:40.460+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:50:10.457+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:50:40.459+02:00,not_evaluable,0,0,0.0,0.0,0,13
2026-08-28T02:51:10.455+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:51:40.453+02:00,not_evaluable,0,0,0.0,0.0,0,12
2026-08-28T02:52:10.453+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:52:40.454+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:53:10.454+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:53:40.456+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:54:10.457+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:54:40.456+02:00,not_evaluable,0,0,0.0,0.0,0,14
2026-08-28T02:55:10.461+02:00,nominal,0,0,-1.2338,-67.61,1,1332
2026-08-28T02:55:40.458+02:00,nominal,0,0,-1.0928,-12.25,1,1334
2026-08-28T02:56:10.457+02:00,nominal,0,0,-1.06,-28.98,1,1269
2026-08-28T02:56:40.459+02:00,nominal,0,0,-1.066,-25.02,1,1227
2026-08-28T02:57:10.462+02:00,nominal,0,0,-1.0408,-26.61,1,1229
2026-08-28T02:57:40.459+02:00,nominal,0,0,-1.0328,-34.91,1,1253
2026-08-28T02:58:10.460+02:00,nominal,0,0,-1.0292,-14.47,1,1240
2026-08-28T02:58:40.462+02:00,nominal,0,0,-1.0238,-29.25,1,1237
2026-08-28T02:59:10.471+02:00,nominal,0,0,-1.0618,-24.85,1,1249
2026-08-28T02:59:40.463+02:00,nominal,0,0,-1.3484,-30.02,1,1280
2026-08-28T03:00:40.460+02:00,nominal,0,0,-1.0865,-20.75,1,1357
2026-08-28T03:01:10.463+02:00,nominal,0,0,-1.1527,-29.34,1,1235
2026-08-28T03:01:40.461+02:00,nominal,0,0,-1.1346,-28.69,1,1276
2026-08-28T03:02:10.462+02:00,not_evaluable,0,0,0.0,0.0,0,6
2026-08-28T03:02:40.462+02:00,nominal,0,0,-1.0464,-20.67,1,1280
2026-08-28T03:03:10.464+02:00,nominal,0,0,-1.103,-24.48,1,1264
2026-08-28T03:03:40.464+02:00,nominal,0,0,-1.0566,-20.73,1,1241
2026-08-28T03:04:10.464+02:00,nominal,0,0,-1.0326,-19.4,1,1235
2026-08-28T03:04:40.490+02:00,nominal,0,0,-1.069,-24.68,1,1237
2026-08-28T03:05:10.467+02:00,nominal,0,0,-1.1238,-19.47,1,1235
2026-08-28T03:05:40.469+02:00,anomaly,1,0,-1.9963,-905.25,1,1230
2026-08-28T03:06:10.475+02:00,nominal,0,0,-1.1717,-12.58,1,1253
2026-08-28T03:06:40.468+02:00,nominal,0,0,-1.1109,-41.02,1,1237
2026-08-28T03:07:10.465+02:00,nominal,0,0,-1.1709,-9.52,1,1255
2026-08-28T03:07:40.465+02:00,nominal,0,0,-1.0189,-38.85,1,1272
2026-08-28T03:08:10.466+02:00,nominal,0,0,-1.1281,-13.47,1,1254
2026-08-28T03:08:40.467+02:00,nominal,0,0,-1.0393,-18.13,1,1219
2026-08-28T03:09:10.468+02:00,nominal,0,0,-1.3311,-15.97,1,1226
2026-08-28T03:09:40.468+02:00,nominal,0,0,-1.1077,-19.62,1,1172
2026-08-28T03:10:10.468+02:00,anomaly,1,0,-1.4804,-195.54,1,1255
2026-08-28T03:10:40.468+02:00,nominal,0,0,-1.1154,-9.71,1,1267
2026-08-28T03:11:10.471+02:00,nominal,0,0,-1.1227,-17.42,1,1220
2026-08-28T03:11:40.468+02:00,nominal,0,0,-1.0701,-10.84,1,1278
2026-08-28T03:12:10.469+02:00,anomaly,1,0,-1.5061,-116.12,1,1280
2026-08-28T03:12:40.472+02:00,nominal,0,0,-1.1584,-13.6,1,1225
2026-08-28T03:13:10.470+02:00,nominal,0,0,-1.042,-9.18,1,1216
2026-08-28T03:13:40.475+02:00,nominal,0,0,-1.3322,-80.19,1,1250
2026-08-28T03:14:10.472+02:00,nominal,0,0,-1.3103,-8.79,1,1226
2026-08-28T03:14:40.473+02:00,nominal,0,0,-1.195,-13.29,1,1237
2026-08-28T03:15:10.472+02:00,nominal,0,0,-1.1212,-10.15,1,1238
2026-08-28T03:15:40.473+02:00,nominal,0,0,-1.0307,-6.28,1,1228
2026-08-28T03:16:10.472+02:00,nominal,0,0,-1.1148,-9.15,1,1254
2026-08-28T03:16:40.473+02:00,nominal,0,0,-1.0235,-5.63,1,1248
2026-08-28T03:17:10.473+02:00,nominal,0,0,-1.0549,-8.92,1,1237
2026-08-28T03:17:40.474+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-28T03:18:10.475+02:00,nominal,0,0,-1.2061,-8.96,1,1328
2026-08-28T03:18:40.475+02:00,nominal,0,0,-1.2425,-16.34,1,1278
2026-08-28T03:19:10.474+02:00,nominal,0,0,-1.2755,-22.71,1,1250
2026-08-28T03:19:40.480+02:00,nominal,0,0,-1.3719,-12.41,1,1262
2026-08-28T03:20:10.477+02:00,anomaly,1,0,-1.5302,-13.33,1,1233
2026-08-28T03:20:40.480+02:00,nominal,0,0,-1.1248,-25.09,1,1327
2026-08-28T03:21:10.484+02:00,anomaly,1,0,-1.8459,-669.82,1,1251
2026-08-28T03:21:40.479+02:00,nominal,0,0,-1.3862,-22.9,1,1272
2026-08-28T03:22:10.477+02:00,anomaly,1,0,-1.5978,-20.94,1,1251
2026-08-28T03:22:40.478+02:00,anomaly,2,0,-1.462,-30.91,1,1255
2026-08-28T03:23:10.477+02:00,anomaly,3,1,-1.6038,-25.91,1,1243
2026-08-28T03:23:40.479+02:00,nominal,0,0,-1.3171,-20.67,1,1234
2026-08-28T03:24:10.479+02:00,anomaly,1,0,-1.4492,-25.07,1,1162
2026-08-28T03:24:40.480+02:00,anomaly,2,0,-1.5924,-44.54,1,1196
2026-08-28T03:25:10.482+02:00,anomaly,3,1,-1.4893,-39.38,1,1269
2026-08-28T03:25:40.481+02:00,nominal,0,0,-1.1792,-17.88,1,1241
2026-08-28T03:26:10.480+02:00,nominal,0,0,-1.1697,-16.34,1,1278
2026-08-28T03:26:40.481+02:00,anomaly,1,0,-1.626,-50.93,1,1214
2026-08-28T03:27:10.482+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:27:40.483+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:28:10.483+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:28:40.482+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:29:10.482+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:29:40.485+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:30:10.484+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:30:40.484+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T03:31:10.503+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:31:40.485+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T03:32:10.486+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:32:40.485+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:33:10.490+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:33:40.486+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:34:10.486+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:34:40.489+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T03:35:10.501+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:35:40.493+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:36:10.496+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:36:40.490+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:37:10.493+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:37:40.490+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:38:10.489+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:38:40.491+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-28T03:39:10.490+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-28T03:39:40.492+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:40:10.492+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:40:40.493+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:41:10.492+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:41:40.494+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:42:10.492+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:42:40.495+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:43:10.493+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:43:40.495+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:44:10.495+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:44:40.495+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T03:45:10.496+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:45:40.496+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:46:10.509+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:46:40.503+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:47:10.497+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:47:40.496+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-28T03:48:10.497+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:48:40.500+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:49:10.498+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:49:40.500+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:50:10.499+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T03:50:40.502+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:51:10.501+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:51:40.500+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:52:10.500+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:52:40.501+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:53:10.501+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T03:53:40.506+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-28T03:54:10.503+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:54:40.502+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:55:10.504+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:55:40.503+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T03:56:10.503+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:56:40.505+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:57:10.509+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:57:40.507+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T03:58:10.520+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:58:40.506+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:59:10.510+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T03:59:40.508+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:00:10.550+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:00:40.508+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:01:10.550+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:01:40.508+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:02:10.554+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:02:40.511+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T04:03:10.510+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:03:40.512+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:04:10.509+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:04:40.510+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T04:05:10.510+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-28T04:05:40.512+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T04:06:10.511+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:06:40.512+02:00,not_evaluable,1,0,0.0,0.0,0,7
2026-08-28T04:07:10.512+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:07:40.512+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T04:08:10.517+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T04:08:40.516+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-28T04:09:10.519+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T04:09:40.516+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:10:10.517+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:10:40.519+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T04:11:10.515+02:00,not_evaluable,1,0,0.0,0.0,0,12
2026-08-28T04:11:40.517+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:12:10.522+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T04:12:40.518+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:13:10.521+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:13:40.517+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:14:10.521+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T04:14:40.518+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:15:10.518+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:15:40.519+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:16:10.522+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:16:40.520+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:17:10.522+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:17:40.521+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:18:10.521+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T04:18:40.523+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:19:10.521+02:00,not_evaluable,1,0,0.0,0.0,0,11
2026-08-28T04:19:40.525+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:20:10.522+02:00,not_evaluable,1,0,0.0,0.0,0,10
2026-08-28T04:20:40.524+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:21:10.526+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:21:40.525+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:22:10.523+02:00,not_evaluable,1,0,0.0,0.0,0,14
2026-08-28T04:22:40.528+02:00,not_evaluable,1,0,0.0,0.0,0,8
2026-08-28T04:23:10.527+02:00,not_evaluable,1,0,0.0,0.0,0,9
2026-08-28T04:23:40.529+02:00,not_evaluable,1,0,0.0,0.0,0,13
2026-08-28T04:24:10.528+02:00,nominal,0,0,-1.2774,-37.93,1,1387
2026-08-28T04:24:40.528+02:00,nominal,0,0,-1.0874,-16.46,1,1239
2026-08-28T04:25:10.527+02:00,nominal,0,0,-1.0943,-28.97,1,1235
2026-08-28T04:25:40.526+02:00,nominal,0,0,-1.1594,-28.31,1,1253
2026-08-28T04:26:10.526+02:00,nominal,0,0,-1.0492,-29.13,1,1251
2026-08-28T04:26:40.527+02:00,nominal,0,0,-1.0104,-21.63,1,1349
2026-08-28T04:27:10.530+02:00,nominal,0,0,-1.1691,-22.68,1,1232
2026-08-28T04:27:40.528+02:00,nominal,0,0,-1.0907,-23.85,1,1238
2026-08-28T04:28:10.532+02:00,nominal,0,0,-1.087,-22.73,1,1235
2026-08-28T04:28:40.528+02:00,nominal,0,0,-1.0839,-27.02,1,1255
2026-08-28T04:29:10.532+02:00,nominal,0,0,-1.0539,-29.65,1,1265
2026-08-28T04:29:40.530+02:00,not_evaluable,0,0,0.0,0.0,0,7
2026-08-28T04:30:10.530+02:00,nominal,0,0,-1.0895,-20.86,1,1274
2026-08-28T04:30:40.530+02:00,nominal,0,0,-1.1098,-18.49,1,1270
2026-08-28T04:31:10.530+02:00,nominal,0,0,-1.0635,-20.71,1,1256
2026-08-28T04:31:40.531+02:00,nominal,0,0,-1.2593,-21.36,1,1274
2026-08-28T04:32:10.533+02:00,nominal,0,0,-1.1019,-30.53,1,1228
2026-08-28T04:32:40.534+02:00,nominal,0,0,-1.1759,-106.88,1,1251
2026-08-28T04:33:10.532+02:00,nominal,0,0,-1.1005,-24.99,1,1261
2026-08-28T04:33:40.532+02:00,nominal,0,0,-1.057,-33.67,1,1270
2026-08-28T04:34:10.534+02:00,nominal,0,0,-1.0623,-27.16,1,1323
2026-08-28T04:34:40.533+02:00,nominal,0,0,-1.0589,-22.99,1,1353
2026-08-28T04:35:10.538+02:00,nominal,0,0,-1.1951,-35.83,1,1252
2026-08-28T04:35:40.536+02:00,nominal,0,0,-1.1477,-30.37,1,1236
2026-08-28T04:36:10.542+02:00,nominal,0,0,-1.1326,-101.62,1,1273
2026-08-28T04:36:40.534+02:00,nominal,0,0,-1.0856,-19.39,1,1272
2026-08-28T04:37:10.537+02:00,nominal,0,0,-1.2469,-28.82,1,1112
2026-08-28T04:37:40.538+02:00,nominal,0,0,-1.0919,-35.85,1,1283
2026-08-28T04:38:10.539+02:00,nominal,0,0,-1.1162,-25.13,1,1264
2026-08-28T04:38:40.536+02:00,nominal,0,0,-1.1178,-19.27,1,1259
2026-08-28T04:39:10.537+02:00,nominal,0,0,-1.1184,-11.88,1,1240
2026-08-28T04:39:40.538+02:00,nominal,0,0,-1.0922,-14.54,1,1231
2026-08-28T04:40:10.539+02:00,nominal,0,0,-1.1962,-30.3,1,1262
2026-08-28T04:40:40.538+02:00,nominal,0,0,-1.1494,-16.44,1,1315
2026-08-28T04:41:10.538+02:00,nominal,0,0,-1.096,-16.37,1,1255
2026-08-28T04:41:40.539+02:00,nominal,0,0,-1.1093,-27.94,1,1285
2026-08-28T04:42:10.540+02:00,nominal,0,0,-1.245,-16.83,1,1252
2026-08-28T04:42:40.545+02:00,anomaly,1,0,-1.459,-131.57,1,1230
2026-08-28T04:43:10.543+02:00,nominal,0,0,-1.211,-16.25,1,1250
2026-08-28T04:43:40.549+02:00,nominal,0,0,-1.1754,-24.11,1,1250
2026-08-28T04:44:10.542+02:00,nominal,0,0,-1.2316,-12.87,1,1256
2026-08-28T04:44:40.546+02:00,nominal,0,0,-1.3073,-14.82,1,1236
2026-08-28T04:45:10.543+02:00,nominal,0,0,-1.3771,-20.75,1,1210
2026-08-28T04:45:40.542+02:00,nominal,0,0,-1.3292,-9.34,1,1271
2026-08-28T04:46:10.542+02:00,nominal,0,0,-1.0981,-10.66,1,1254
2026-08-28T04:46:40.542+02:00,anomaly,1,0,-1.796,-13.08,1,1242
2026-08-28T04:47:40.544+02:00,nominal,0,0,-1.1895,-17.43,1,1348
2026-08-28T04:48:10.544+02:00,anomaly,1,0,-1.4593,-19.84,1,1265
2026-08-28T04:48:40.546+02:00,nominal,0,0,-1.3978,-24.43,1,1229
2026-08-28T04:49:10.544+02:00,nominal,0,0,-1.2436,-50.5,1,1250
2026-08-28T04:49:40.545+02:00,nominal,0,0,-1.3955,-17.66,1,1283
2026-08-28T04:50:10.545+02:00,nominal,0,0,-1.2981,-88.48,1,1262
2026-08-28T04:50:40.547+02:00,nominal,0,0,-1.3009,-27.17,1,1234
2026-08-28T04:51:10.550+02:00,anomaly,1,0,-1.4682,-23.76,1,1235
2026-08-28T04:51:40.554+02:00,nominal,0,0,-1.2518,-15.74,1,1132
2026-08-28T04:52:10.550+02:00,anomaly,1,0,-1.5745,-16.86,1,1258
2026-08-28T04:52:40.553+02:00,anomaly,2,0,-1.6631,-36.05,1,1229
2026-08-28T04:53:10.548+02:00,nominal,0,0,-1.4355,-23.5,1,1220
2026-08-28T04:53:40.548+02:00,anomaly,1,0,-2.1278,-276.56,1,1253
2026-08-28T04:54:10.550+02:00,anomaly,2,0,-1.5555,-41.82,1,1241
2026-08-28T04:54:40.549+02:00,anomaly,3,1,-1.4631,-43.21,1,1348
2026-08-28T04:55:10.550+02:00,anomaly,4,0,-1.5308,-39.75,1,1225
2026-08-28T04:55:40.551+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:56:10.550+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:56:40.552+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T04:57:10.550+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:57:40.554+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:58:10.553+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T04:58:40.558+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:59:10.560+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T04:59:40.557+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:00:10.553+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:00:40.554+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:01:10.554+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:01:40.554+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:02:10.556+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:02:40.554+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:03:10.556+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:03:40.556+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:04:10.558+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:04:40.557+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:05:10.558+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:05:40.557+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:06:10.558+02:00,not_evaluable,4,0,0.0,0.0,0,8
2026-08-28T05:06:40.559+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:07:10.562+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:07:40.560+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:08:10.564+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:08:40.560+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:09:10.560+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:09:40.562+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:10:10.562+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:10:40.561+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:11:10.561+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:11:40.562+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:12:10.562+02:00,not_evaluable,4,0,0.0,0.0,0,9
2026-08-28T05:12:40.566+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:13:10.564+02:00,not_evaluable,4,0,0.0,0.0,0,10
2026-08-28T05:13:40.567+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:14:10.564+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:14:40.568+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:15:10.565+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:15:40.566+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:16:10.567+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:16:40.565+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:17:10.567+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:17:40.569+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:18:10.568+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:18:40.568+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:19:10.572+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:19:40.570+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:20:10.569+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:20:40.569+02:00,not_evaluable,4,0,0.0,0.0,0,7
2026-08-28T05:21:10.569+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:21:40.572+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:22:10.571+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:22:40.574+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:23:10.572+02:00,not_evaluable,4,0,0.0,0.0,0,7
2026-08-28T05:23:40.575+02:00,not_evaluable,4,0,0.0,0.0,0,13
2026-08-28T05:24:10.575+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:24:40.577+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:25:10.573+02:00,not_evaluable,4,0,0.0,0.0,0,7
2026-08-28T05:25:40.573+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:26:10.574+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:26:40.575+02:00,not_evaluable,4,0,0.0,0.0,0,12
2026-08-28T05:27:10.575+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:27:40.576+02:00,not_evaluable,4,0,0.0,0.0,0,11
2026-08-28T05:28:10.575+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:28:40.578+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:29:10.582+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:29:40.578+02:00,not_evaluable,4,0,0.0,0.0,0,14
2026-08-28T05:30:10.576+02:00,not_evaluable,4,0,0.0,0.0,0,14
