ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,cont_rejects,total_cont_rejects,unpublished_bursts,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,f2_x,f2_y,f2_z,a2_x,a2_y,a2_z,f3_x,f3_y,f3_z,a3_x,a3_y,a3_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-26T13:17:21.882+02:00,1000,1024,1024,1056,3,11,27,318,11,143,0,0.1568,0.0914,0.146,0.4184,0.4385,0.6816,1.93,6.315,6.401,49.91,448.3,448.23,0.1471,0.2282,0.4061,448.21,398.21,235.71,0.089,0.075,0.1387,19.4,235.72,439.52,0.0462,0.0772,0.1058,16000,1024,1393.72,0.0038,0.9947,0.0005,0.0009
2026-08-26T13:17:51.872+02:00,1000,1024,1024,1056,3,11,0,318,0,143,0,0.1518,0.0411,0.062,0.292,0.5748,0.67,1.72,47.853,19.878,49.78,448.23,448.19,0.208,0.3987,0.7008,448.23,398.46,398.49,0.1611,0.1188,0.1242,398.35,498.37,442.87,0.0607,0.0908,0.0537,16000,1024,1400.04,0.0059,0.9929,0.0006,0.0006
2026-08-26T13:18:21.873+02:00,1000,1024,1024,1056,3,11,0,318,0,143,0,0.1538,0.0418,0.0673,0.3085,0.3184,0.6971,1.715,10.018,26.789,49.77,448.21,448.14,0.2115,0.3818,0.6756,448.18,398.29,398.3,0.1576,0.1163,0.1286,398.27,498.13,49.85,0.0595,0.1016,0.0621,16000,1024,1449.71,0.0111,0.9876,0.0004,0.0008
2026-08-26T13:18:51.874+02:00,1000,1024,1024,1056,3,11,0,318,0,143,0,0.1512,0.0424,0.0726,0.3052,0.3756,0.7083,1.784,16.206,31.77,49.8,448.26,448.28,0.2069,0.4411,0.7567,448.27,398.43,398.36,0.1772,0.1223,0.1354,398.43,497.98,49.84,0.0639,0.1057,0.0516,16000,1024,1524.82,0.0189,0.9787,0.0011,0.0013
2026-08-26T13:19:21.874+02:00,1000,1024,1024,1056,3,11,0,318,0,143,0,0.1541,0.038,0.0607,0.3183,0.3919,0.6488,1.754,16.741,18.629,49.78,448.31,448.34,0.2129,0.4276,0.7291,448.32,398.49,398.47,0.1681,0.1193,0.1343,398.48,498.46,452.64,0.0614,0.0838,0.0701,16000,1024,1529.57,0.0076,0.9908,0.0008,0.0009
2026-08-26T13:19:51.874+02:00,1000,1024,1024,1056,3,11,1,319,0,143,0,0.1557,0.0438,0.0704,0.3686,0.3295,0.6456,1.802,10.69,18.198,49.79,448.26,448.28,0.212,0.429,0.7332,448.29,398.43,398.46,0.1695,0.1256,0.1464,398.44,498.0,497.8,0.063,0.0913,0.0555,16000,1024,1521.12,0.0083,0.9894,0.0006,0.0017
2026-08-26T13:20:21.874+02:00,1000,1024,1024,1056,3,11,0,319,0,143,0,0.1539,0.0413,0.0645,0.2912,0.5984,0.8529,1.724,59.55,39.163,49.8,448.33,448.33,0.2099,0.5081,0.8577,448.34,398.5,398.49,0.1971,0.1348,0.1527,398.51,498.3,49.83,0.063,0.1089,0.0524,16000,1024,1641.87,0.0091,0.9894,0.0011,0.0005
2026-08-26T13:20:51.874+02:00,1000,1024,1024,1056,3,11,1,320,1,144,0,0.1534,0.0425,0.0671,0.3108,0.4467,0.573,1.721,28.767,16.62,49.8,448.17,448.15,0.2123,0.4871,0.8501,448.16,398.36,398.32,0.1929,0.1347,0.1542,398.34,497.89,49.82,0.0661,0.1114,0.0585,16000,1024,1533.55,0.0125,0.9864,0.0006,0.0006
2026-08-26T13:21:21.877+02:00,1000,1024,1024,1056,3,11,22,342,5,149,0,0.1557,0.0899,0.1864,0.4037,0.4785,2.4546,2.008,7.128,62.927,49.64,448.22,448.21,0.1495,0.3154,0.5331,448.22,398.38,221.59,0.1253,0.0888,0.14,29.96,241.13,428.4,0.0592,0.0851,0.1457,16000,1024,1642.19,0.0094,0.9887,0.001,0.0008
2026-08-26T13:21:51.874+02:00,1000,1024,1024,1056,3,11,0,342,0,149,0,0.1554,0.0496,0.0715,0.3298,0.7701,0.9185,1.735,78.21,48.159,49.79,448.24,448.24,0.2129,0.5193,0.8948,448.25,398.43,398.42,0.2027,0.1403,0.1552,398.4,498.01,498.12,0.0695,0.1135,0.0582,16000,1024,1636.05,0.0096,0.9895,0.0005,0.0004
2026-08-26T13:22:21.874+02:00,1000,1024,1024,1056,3,11,0,342,0,149,0,0.1545,0.0395,0.0563,0.3972,0.21,0.4886,1.827,4.559,9.087,49.8,448.24,448.24,0.208,0.5357,0.9098,448.24,398.42,398.41,0.204,0.1378,0.1536,398.4,498.06,498.01,0.0698,0.117,0.0536,16000,1024,1668.9,0.0119,0.9872,0.0004,0.0004
2026-08-26T13:22:51.875+02:00,1000,1024,1024,1056,3,11,1,343,1,150,0,0.1522,0.0437,0.0669,0.2974,0.4735,0.7917,1.776,35.768,45.047,49.81,448.46,448.45,0.2103,0.5739,0.9514,448.45,398.61,398.62,0.216,0.1377,0.1541,398.6,498.28,49.84,0.0716,0.1157,0.0506,16000,1024,1721.93,0.0106,0.9882,0.0007,0.0005
2026-08-26T13:23:21.875+02:00,1000,1024,1024,1056,3,11,0,343,0,150,0,0.1532,0.0517,0.0738,0.3141,0.7419,1.0123,1.726,97.693,79.086,49.81,448.29,448.3,0.2097,0.5595,0.945,448.29,398.48,398.52,0.2088,0.1377,0.1628,398.51,498.16,498.02,0.0677,0.118,0.053,16000,1024,1599.92,0.0094,0.9893,0.0005,0.0007
2026-08-26T13:23:51.874+02:00,1000,1024,1024,1056,3,11,0,343,0,150,0,0.1515,0.0402,0.0649,0.338,0.4782,0.5782,1.715,32.029,20.939,49.78,448.25,448.24,0.2075,0.5215,0.8851,448.25,398.38,398.42,0.1968,0.124,0.1404,398.4,497.95,49.8,0.0604,0.0953,0.053,16000,1024,1669.4,0.0058,0.9933,0.0004,0.0004
2026-08-26T13:24:21.878+02:00,1000,1024,1024,1056,3,11,0,343,0,150,0,0.1515,0.0375,0.0625,0.2964,0.4001,0.8083,1.645,21.18,41.299,49.71,447.52,447.54,0.2096,0.411,0.6827,447.53,397.86,397.9,0.1513,0.1007,0.1242,397.86,497.14,452.64,0.0538,0.0811,0.1016,16000,1024,1692.02,0.0043,0.9949,0.0004,0.0004
2026-08-26T13:24:51.876+02:00,1000,1024,1024,1056,3,11,2,345,1,151,0,0.1524,0.0472,0.071,0.326,0.3655,0.6048,1.722,17.048,21.455,49.67,447.05,447.04,0.2,0.4285,0.6997,447.02,397.45,451.66,0.1586,0.1103,0.1662,397.45,451.66,397.42,0.0562,0.1065,0.1194,16000,1024,1758.04,0.0147,0.9838,0.0007,0.0009
2026-08-26T13:25:21.875+02:00,1000,1024,1024,1056,3,11,0,345,0,151,0,0.1548,0.0384,0.0566,0.286,0.2047,0.3527,1.707,3.098,5.961,49.73,447.67,447.69,0.2127,0.4267,0.7192,447.7,397.81,397.72,0.1553,0.1072,0.1242,397.78,498.65,452.64,0.0522,0.0905,0.0873,16000,1024,1677.28,0.0147,0.9839,0.0007,0.0008
2026-08-26T13:25:51.876+02:00,1000,1024,1024,1056,3,11,0,345,0,151,0,0.1536,0.0412,0.0724,0.3047,0.3564,1.0663,1.754,14.329,67.676,49.8,448.2,448.2,0.2099,0.5151,0.8568,448.2,398.33,398.38,0.1893,0.1306,0.1495,398.37,498.07,49.74,0.0632,0.1096,0.0548,16000,1024,1766.76,0.0069,0.9915,0.0005,0.0011
2026-08-26T13:26:21.876+02:00,1000,1024,1024,1056,3,11,0,345,0,151,0,0.1539,0.0476,0.082,0.3137,0.568,1.2218,1.742,57.27,86.072,448.24,448.24,448.25,0.2206,0.6051,1.0101,49.81,398.42,398.4,0.2123,0.1367,0.1735,398.42,498.04,49.75,0.0691,0.1175,0.0507,16000,1024,1849.47,0.0051,0.9935,0.0006,0.0008
2026-08-26T13:26:51.876+02:00,1000,1024,1024,1056,3,12,0,345,0,151,0,0.1544,0.043,0.0594,0.3329,0.61,0.4993,1.66,52.327,10.764,49.8,448.17,448.16,0.2154,0.5668,0.9356,448.17,398.34,398.37,0.2008,0.1328,0.1516,398.34,497.91,49.83,0.0664,0.1024,0.0583,16000,1024,1871.54,0.0052,0.9938,0.0005,0.0005
2026-08-26T13:27:21.880+02:00,1000,1024,1024,1056,3,12,0,345,0,151,0,0.1528,0.0352,0.059,0.2914,0.257,0.601,1.682,5.805,14.948,448.16,448.17,448.17,0.2148,0.6353,1.0036,49.8,398.41,398.39,0.2108,0.136,0.1623,398.4,498.0,49.81,0.0672,0.1131,0.0518,16000,1024,1711.0,0.0117,0.9873,0.0005,0.0005
2026-08-26T13:28:21.876+02:00,1000,1024,1024,1056,4,12,0,347,0,151,0,0.1512,0.0387,0.0604,0.2846,0.3029,0.644,1.687,9.899,25.973,49.78,448.02,448.02,0.2117,0.541,0.889,448.01,398.24,398.23,0.19,0.1217,0.1514,398.21,497.91,49.68,0.0596,0.094,0.0506,16000,1024,1720.06,0.0042,0.9938,0.0012,0.0008
2026-08-26T13:28:51.875+02:00,1000,1024,1024,1056,4,12,1,348,0,151,0,0.1536,0.041,0.075,0.298,0.3786,0.8721,1.674,16.042,39.389,49.75,447.99,448.02,0.213,0.4728,0.758,447.97,398.15,398.16,0.1611,0.1088,0.1382,398.14,497.55,442.87,0.0523,0.0848,0.0731,16000,1024,1617.22,0.0044,0.9945,0.0006,0.0005
2026-08-26T13:29:21.876+02:00,1000,1024,1024,1056,4,12,0,348,0,151,0,0.1547,0.0378,0.0666,0.2909,0.2747,0.7372,1.674,9.706,28.609,49.69,447.3,447.31,0.2101,0.4238,0.6927,447.33,397.58,452.64,0.1469,0.0948,0.1143,397.59,452.64,397.64,0.0479,0.0769,0.1191,16000,1024,1772.46,0.0056,0.9936,0.0005,0.0003
2026-08-26T13:29:51.877+02:00,1000,1024,1024,1056,4,12,22,370,3,154,0,0.1536,0.105,0.1776,0.425,0.4699,1.1829,1.916,5.729,7.638,49.86,447.19,447.21,0.1279,0.2433,0.4077,447.19,238.6,245.36,0.0883,0.108,0.1856,16.07,310.13,238.73,0.0575,0.0942,0.1936,16000,1024,1759.42,0.0124,0.9866,0.0005,0.0005
2026-08-26T13:30:21.882+02:00,1000,1024,1024,1056,4,12,0,370,0,154,0,0.155,0.0417,0.0724,0.3024,0.4386,1.0938,1.712,22.316,77.273,49.68,447.18,447.19,0.2137,0.4591,0.7402,447.17,451.66,451.66,0.1574,0.1254,0.2075,397.53,397.49,397.5,0.0541,0.1144,0.1447,16000,1024,1829.02,0.0067,0.9923,0.0005,0.0005
2026-08-26T13:30:51.879+02:00,1000,1024,1024,1056,4,12,26,396,8,162,0,0.1553,0.1188,0.1942,0.437,0.6003,1.0816,1.984,7.489,7.155,49.85,446.93,446.98,0.1393,0.2569,0.4332,446.89,451.66,451.66,0.0861,0.1487,0.2283,451.66,456.59,245.93,0.0619,0.1194,0.1777,16000,1024,1690.61,0.0033,0.9955,0.0006,0.0006
2026-08-26T13:31:21.879+02:00,1000,1024,1024,1056,4,12,0,396,0,162,0,0.1542,0.038,0.0548,0.3048,0.3037,0.3873,1.763,7.26,5.112,49.81,448.23,448.22,0.2092,0.6036,1.006,448.22,398.46,398.46,0.2087,0.142,0.1733,398.4,497.96,498.11,0.0677,0.1071,0.0505,16000,1024,1453.51,0.007,0.9921,0.0006,0.0003
2026-08-26T13:31:51.878+02:00,1000,1024,1024,1056,4,12,0,396,0,162,0,0.1548,0.0511,0.0624,0.3055,0.5832,0.5277,1.722,46.295,12.137,49.81,448.15,448.15,0.2127,0.6001,1.0219,448.16,398.34,398.35,0.2104,0.1423,0.1748,398.36,498.0,49.79,0.0713,0.1084,0.0558,16000,1024,1538.43,0.0077,0.9904,0.0014,0.0005
2026-08-26T13:32:21.878+02:00,1000,1024,1024,1056,4,12,0,396,0,162,0,0.1545,0.0374,0.0564,0.3147,0.1783,0.3784,1.769,3.142,7.306,49.74,447.74,447.74,0.2087,0.441,0.7552,447.81,397.98,398.35,0.14,0.0892,0.1239,99.72,497.47,452.64,0.047,0.0888,0.1022,16000,1024,1667.0,0.0206,0.9775,0.0012,0.0007
2026-08-26T13:32:51.878+02:00,1000,1024,1024,1056,4,12,0,396,0,162,0,0.1545,0.0418,0.0751,0.3058,0.4422,1.203,1.776,22.907,88.764,49.67,447.03,447.03,0.2127,0.4459,0.7646,447.04,397.4,451.66,0.1614,0.1205,0.2074,397.37,451.66,397.4,0.0579,0.1106,0.1401,16000,1024,1675.66,0.0087,0.9902,0.0005,0.0006
2026-08-26T13:33:21.877+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1553,0.0618,0.0655,0.481,0.786,0.682,1.869,74.483,29.538,49.8,448.28,448.25,0.2098,0.5503,0.9906,448.26,398.47,398.45,0.1969,0.1394,0.1706,398.46,498.14,49.7,0.0683,0.1091,0.0524,16000,1024,1666.72,0.0089,0.9899,0.0005,0.0007
2026-08-26T13:33:51.878+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1552,0.0343,0.062,0.3142,0.2463,0.8,1.784,5.346,37.496,49.71,447.57,447.57,0.2133,0.3979,0.7132,447.56,397.8,452.64,0.1415,0.1139,0.138,397.79,498.9,397.78,0.0555,0.0942,0.1373,16000,1024,1520.56,0.004,0.9946,0.0005,0.0009
2026-08-26T13:34:21.878+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1543,0.0363,0.0571,0.3243,0.2267,0.4493,1.738,4.247,7.529,49.68,447.4,447.39,0.2122,0.3297,0.5913,447.38,397.66,452.64,0.1411,0.1065,0.1051,397.67,497.12,397.75,0.052,0.0826,0.1163,16000,1024,1492.32,0.0326,0.9655,0.0008,0.001
2026-08-26T13:34:51.878+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1539,0.0472,0.0672,0.4449,0.6216,0.7154,1.843,70.789,32.143,49.77,447.92,447.94,0.2068,0.4703,0.8344,447.94,398.16,398.16,0.2005,0.1374,0.1601,398.17,497.71,49.71,0.0683,0.1168,0.0574,16000,1024,1416.31,0.0268,0.9719,0.0006,0.0007
2026-08-26T13:35:21.877+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1521,0.0347,0.0537,0.2921,0.3339,0.2248,1.71,12.624,2.69,49.7,447.63,447.65,0.2086,0.3319,0.6181,447.63,397.76,397.81,0.1464,0.1063,0.1184,397.77,497.31,451.66,0.0517,0.0808,0.0942,16000,1024,1443.05,0.0139,0.9838,0.0007,0.0016
2026-08-26T13:35:51.878+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1517,0.0418,0.0496,0.4448,0.5055,0.2943,1.778,29.533,3.786,49.63,446.85,446.86,0.2103,0.3356,0.5988,446.84,397.12,452.64,0.1545,0.1209,0.134,397.1,496.48,397.11,0.0612,0.0845,0.1344,16000,1024,1465.71,0.0125,0.9855,0.0013,0.0008
2026-08-26T13:36:21.878+02:00,1000,1024,1024,1056,4,13,0,396,0,162,0,0.1538,0.0433,0.06,0.3085,0.6657,0.7559,1.688,73.271,33.186,49.74,448.03,447.96,0.2124,0.3547,0.6406,448.0,398.11,398.02,0.1532,0.1031,0.1196,398.01,498.31,453.61,0.0507,0.0944,0.0624,16000,1024,1423.79,0.0118,0.9863,0.0009,0.001
2026-08-26T13:36:51.879+02:00,1000,1024,1024,1056,4,14,0,396,0,162,0,0.1527,0.0354,0.0605,0.2903,0.2625,0.7837,1.661,9.236,41.083,49.76,448.01,448.03,0.2131,0.3995,0.7086,448.0,398.14,398.09,0.1689,0.11,0.1338,398.17,497.75,442.87,0.0534,0.104,0.0553,16000,1024,1551.12,0.0142,0.9847,0.0006,0.0005
2026-08-26T13:37:21.879+02:00,1000,1024,1024,1056,4,14,0,396,0,162,0,0.1528,0.0406,0.0524,0.3011,0.3541,0.325,1.667,19.374,4.372,49.8,448.05,448.06,0.2113,0.4748,0.8347,448.06,398.27,398.28,0.1972,0.1311,0.1569,398.28,497.84,497.85,0.0665,0.1131,0.0555,16000,1024,1611.9,0.0225,0.9767,0.0004,0.0004
2026-08-26T13:37:51.879+02:00,1000,1024,1024,1056,4,14,1,397,0,162,0,0.1533,0.0386,0.0639,0.3298,0.2916,0.5505,1.708,10.801,21.353,49.66,446.98,446.97,0.211,0.3718,0.6603,446.99,397.36,451.66,0.154,0.1103,0.1553,397.37,451.66,397.28,0.0505,0.0872,0.1306,16000,1024,1622.9,0.0081,0.9908,0.0005,0.0005
2026-08-26T13:38:21.879+02:00,1000,1024,1024,1056,4,14,1,398,0,162,0,0.153,0.0411,0.066,0.4202,0.385,0.5421,1.735,19.181,13.43,49.76,447.98,447.94,0.201,0.3854,0.6877,447.94,398.13,398.15,0.1593,0.1104,0.1322,398.13,497.73,497.72,0.0565,0.1002,0.052,16000,1024,1485.64,0.0159,0.9828,0.0005,0.0008
2026-08-26T13:38:51.880+02:00,1000,1024,1024,1056,4,14,0,398,0,162,0,0.1557,0.0363,0.0562,0.3269,0.2366,0.515,1.745,5.056,18.412,49.77,448.01,448.03,0.2142,0.499,0.8741,448.02,398.22,398.24,0.2007,0.1347,0.1627,398.25,497.84,497.8,0.067,0.1096,0.0545,16000,1024,1551.07,0.0067,0.9924,0.0005,0.0004
2026-08-26T13:39:21.880+02:00,1000,1024,1024,1056,4,14,0,398,0,162,0,0.154,0.0374,0.0673,0.2822,0.2806,0.9744,1.718,7.442,62.247,49.77,448.09,448.06,0.2148,0.4438,0.7878,448.07,398.28,398.31,0.1792,0.1213,0.146,398.26,497.8,49.81,0.0579,0.0949,0.0507,16000,1024,1547.79,0.007,0.9921,0.0004,0.0005
2026-08-26T13:39:51.878+02:00,1000,1024,1024,1056,4,14,0,398,0,162,0,0.1561,0.0513,0.068,0.5035,0.6642,0.7456,1.869,52.734,29.262,49.68,447.16,447.17,0.2095,0.3598,0.6326,447.14,397.47,397.45,0.1441,0.0948,0.1267,397.39,451.66,452.64,0.0487,0.0838,0.1109,16000,1024,1502.54,0.0083,0.9899,0.0012,0.0005
2026-08-26T13:40:21.880+02:00,1000,1024,1024,1056,4,14,1,399,0,162,0,0.1501,0.0442,0.0775,0.3516,0.4247,0.7873,1.769,22.269,33.45,49.73,448.18,448.11,0.1972,0.3954,0.6791,448.24,398.31,398.64,0.1545,0.1127,0.1304,398.29,497.88,453.61,0.0555,0.0867,0.0507,16000,1024,1544.81,0.0135,0.9854,0.0008,0.0003
2026-08-26T13:40:51.880+02:00,1000,1024,1024,1056,4,14,1,400,1,163,0,0.1518,0.0331,0.0534,0.2965,0.1148,0.1589,1.755,3.085,2.506,49.77,447.86,447.88,0.2103,0.5369,0.9462,447.87,398.09,398.1,0.2084,0.1418,0.1713,398.11,497.65,49.75,0.0709,0.1155,0.054,16000,1024,1455.92,0.0099,0.9884,0.0007,0.001
2026-08-26T13:41:21.879+02:00,1000,1024,1024,1056,4,14,0,400,0,163,0,0.1548,0.0381,0.0539,0.3178,0.4036,0.2949,1.735,19.689,3.413,49.72,447.85,447.77,0.2156,0.4045,0.7238,447.79,397.92,398.09,0.1583,0.1153,0.1224,397.89,497.46,442.87,0.0553,0.085,0.0662,16000,1024,1578.55,0.023,0.9758,0.0005,0.0007
2026-08-26T13:41:51.881+02:00,1000,1024,1024,1056,4,14,1,401,1,164,0,0.1548,0.0391,0.0509,0.3065,0.4575,0.2873,1.665,25.962,3.605,49.75,448.05,448.02,0.2154,0.4668,0.8193,448.05,398.28,398.3,0.1829,0.1174,0.1345,398.28,497.94,453.61,0.0568,0.1002,0.0553,16000,1024,1543.63,0.0159,0.983,0.0005,0.0006
2026-08-26T13:42:21.889+02:00,1000,1024,1024,1056,4,14,0,401,0,164,0,0.1529,0.0473,0.0734,0.3024,0.705,1.1977,1.684,68.804,98.497,49.74,448.04,448.05,0.2118,0.5125,0.8871,448.06,398.24,398.2,0.198,0.1262,0.1521,398.24,497.94,498.18,0.0626,0.1087,0.0609,16000,1024,1884.53,0.0414,0.9569,0.0011,0.0006
2026-08-26T13:42:51.881+02:00,1000,1024,1024,1056,4,15,0,401,0,164,0,0.1561,0.0356,0.0577,0.302,0.1162,0.5529,1.707,2.827,13.383,49.74,448.05,448.06,0.2183,0.4355,0.7775,448.06,398.19,398.16,0.168,0.1104,0.1374,398.14,498.57,453.61,0.0502,0.0867,0.0662,16000,1024,1687.01,0.0088,0.9903,0.0005,0.0004
2026-08-26T13:43:21.894+02:00,1000,1024,1024,1056,4,15,0,401,0,164,0,0.1573,0.0395,0.0611,0.3039,0.2359,0.4842,1.743,5.471,12.634,49.78,448.13,448.13,0.2163,0.5523,0.9661,448.13,398.33,398.32,0.2078,0.1374,0.18,398.33,497.94,498.11,0.0653,0.1118,0.0582,16000,1024,1603.97,0.0051,0.9937,0.0008,0.0004
2026-08-26T13:43:51.881+02:00,1000,1024,1024,1056,4,15,0,401,0,164,0,0.1567,0.0479,0.0574,0.3186,0.6582,0.5157,1.722,51.352,9.295,49.7,447.52,447.55,0.2163,0.4271,0.7445,447.53,397.8,452.64,0.1573,0.1066,0.1224,397.83,452.64,397.76,0.0553,0.0836,0.1239,16000,1024,1716.97,0.0054,0.9937,0.0004,0.0005
2026-08-26T13:44:21.890+02:00,1000,1024,1032,1065,4,15,25,426,8,172,0,0.1533,0.099,0.2225,0.4574,0.6172,2.7333,1.972,8.656,43.328,448.15,448.15,448.13,0.1496,0.4173,0.7129,49.76,443.36,443.44,0.1433,0.1182,0.1894,44.88,452.86,452.94,0.0587,0.1178,0.1603,16000,1024,1588.93,0.0054,0.9935,0.0005,0.0006
2026-08-26T13:44:51.882+02:00,1000,1024,1024,1056,4,15,1,427,1,173,0,0.1535,0.0535,0.0774,0.2975,0.7287,1.3385,1.668,69.938,118.773,49.69,447.57,447.59,0.212,0.4441,0.7555,447.58,397.71,397.7,0.159,0.1091,0.1474,397.7,498.64,452.64,0.0523,0.0843,0.0996,16000,1024,1722.07,0.0051,0.994,0.0006,0.0003
2026-08-26T13:45:21.882+02:00,1000,1024,1024,1056,4,15,0,427,0,173,0,0.1546,0.0379,0.0664,0.3118,0.3148,0.6626,1.697,16.579,22.743,49.79,448.1,448.11,0.2145,0.5893,1.006,448.1,398.31,398.3,0.2122,0.1361,0.1739,398.29,497.92,49.88,0.0666,0.1031,0.0509,16000,1024,1666.52,0.0115,0.9878,0.0004,0.0003
2026-08-26T13:45:51.881+02:00,1000,1024,1024,1057,4,15,24,451,6,179,0,0.1598,0.1094,0.1863,0.399,0.4884,0.872,2.012,5.329,5.735,49.66,447.37,447.32,0.1079,0.2064,0.3391,447.26,247.11,298.16,0.0714,0.1178,0.1942,41.95,436.89,247.08,0.0517,0.1006,0.1766,16000,1024,1724.91,0.0111,0.988,0.0005,0.0003
2026-08-26T13:46:21.881+02:00,1000,1024,1024,1056,4,15,0,451,0,179,0,0.1588,0.0454,0.0682,0.487,0.5362,0.7908,1.828,45.896,42.293,49.78,448.1,448.1,0.2181,0.5965,1.0293,448.11,398.34,398.32,0.2145,0.1378,0.1743,398.32,497.87,497.79,0.0677,0.1066,0.0534,16000,1024,1689.29,0.0063,0.9921,0.0012,0.0004
2026-08-26T13:46:51.882+02:00,1000,1024,1024,1056,4,15,1,452,1,180,0,0.1551,0.0353,0.0527,0.296,0.2449,0.3303,1.724,4.926,4.531,49.63,446.89,446.89,0.2151,0.4881,0.8818,446.9,397.15,451.66,0.1693,0.1172,0.1645,397.17,452.64,397.14,0.0539,0.0793,0.1374,16000,1024,1669.99,0.0084,0.9904,0.0005,0.0007
2026-08-26T13:47:21.881+02:00,1000,1024,1024,1056,4,15,0,452,0,180,0,0.1569,0.0364,0.0569,0.3014,0.4102,0.5781,1.669,19.855,15.112,49.77,448.01,448.01,0.2204,0.5891,1.0416,448.01,398.2,398.22,0.2088,0.1357,0.1716,398.22,497.75,497.82,0.0667,0.0988,0.0538,16000,1024,1584.84,0.0047,0.9944,0.0004,0.0005
2026-08-26T13:47:51.885+02:00,1000,1024,1026,1058,4,15,18,470,6,186,0,0.1542,0.09,0.1554,0.3847,0.5086,0.8519,1.821,10.043,9.437,448.1,448.1,448.08,0.156,0.4287,0.7435,49.69,398.41,464.68,0.1536,0.1065,0.1449,398.34,497.97,245.95,0.0501,0.0922,0.1394,16000,1024,1783.35,0.0104,0.9884,0.0007,0.0005
2026-08-26T13:48:21.882+02:00,1000,1024,1024,1056,4,15,1,471,0,186,0,0.1599,0.0519,0.075,0.563,0.7311,0.9794,1.895,59.419,53.956,49.67,447.11,447.14,0.211,0.4,0.7202,447.12,397.44,397.49,0.1477,0.0968,0.1226,397.44,499.3,452.64,0.0469,0.0734,0.1135,16000,1024,1734.19,0.0043,0.9947,0.0005,0.0005
2026-08-26T13:48:51.882+02:00,1000,1024,1024,1056,4,15,0,471,0,186,0,0.1597,0.0407,0.0517,0.3127,0.3911,0.1659,1.741,12.161,2.517,49.72,447.71,447.69,0.2194,0.4659,0.8248,447.7,397.88,397.87,0.1665,0.1142,0.1365,99.8,497.6,452.64,0.049,0.0863,0.0986,16000,1024,1483.98,0.0061,0.993,0.0005,0.0004
2026-08-26T13:49:21.883+02:00,1000,1024,1024,1056,4,15,0,471,0,186,0,0.1591,0.0449,0.075,0.3009,0.4488,1.0676,1.749,26.014,92.751,49.78,448.06,448.05,0.22,0.5586,1.0164,448.04,398.28,398.29,0.2042,0.1332,0.1793,398.28,497.81,49.7,0.0622,0.1099,0.0529,16000,1024,1538.99,0.0134,0.9851,0.0006,0.001
2026-08-26T13:49:51.883+02:00,1000,1024,1024,1056,4,15,1,472,1,187,0,0.1567,0.045,0.0916,0.2972,0.3878,1.0291,1.69,18.962,48.933,49.74,447.8,447.75,0.2153,0.3728,0.7782,448.0,397.94,397.94,0.1375,0.1043,0.1462,398.02,497.26,452.64,0.0478,0.076,0.1117,16000,1024,1691.65,0.0083,0.9902,0.0006,0.0009
2026-08-26T13:50:21.883+02:00,1000,1024,1024,1056,4,15,5,477,1,188,0,0.1591,0.0507,0.0686,0.4473,0.5396,0.5199,1.851,38.137,12.88,49.84,448.48,448.47,0.2162,0.538,1.0156,448.47,398.65,398.66,0.2014,0.1411,0.1805,398.64,498.29,498.42,0.0681,0.1025,0.0578,16000,1024,1738.67,0.1312,0.8652,0.0022,0.0015
2026-08-26T13:50:51.883+02:00,1000,1024,1024,1056,4,15,0,477,0,188,0,0.157,0.0564,0.0701,0.3186,0.6945,0.812,1.752,62.675,34.823,49.75,447.75,447.75,0.2168,0.3702,0.7219,448.76,398.12,398.43,0.1333,0.1059,0.1315,397.95,499.14,452.64,0.0509,0.0879,0.1198,16000,1024,1533.03,0.0099,0.9889,0.0006,0.0007
2026-08-26T13:51:21.885+02:00,1000,1024,1024,1056,4,15,1,478,1,189,0,0.1574,0.0354,0.051,0.3256,0.1712,0.2039,1.781,3.221,2.973,49.67,447.25,447.23,0.2159,0.3248,0.5916,447.26,397.48,452.64,0.1404,0.105,0.1184,397.47,497.12,397.57,0.0525,0.076,0.1179,16000,1024,1441.13,0.009,0.9895,0.0006,0.0009
2026-08-26T13:51:51.884+02:00,1000,1024,1024,1056,4,16,0,478,0,189,0,0.1545,0.0387,0.0583,0.4876,0.4899,0.4717,1.829,35.24,10.974,49.78,448.1,448.11,0.2142,0.4554,0.8401,448.1,398.31,398.29,0.1972,0.1341,0.1679,398.3,497.88,497.81,0.0677,0.1142,0.0588,16000,1024,1513.72,0.0097,0.9894,0.0005,0.0005
