ts,vib_fs,vib_n,ms_capture,ms_total,failed_bursts,bad_frames,retries,total_retries,rms_x,rms_y,rms_z,peak_x,peak_y,peak_z,kurt_x,kurt_y,kurt_z,fdom_x,fdom_y,fdom_z,adom_x,adom_y,adom_z,aud_fs,aud_n,aud_rms,aud_b0,aud_b1,aud_b2,aud_b3
2026-08-25T18:40:57.100+02:00,1000,1024,1024,1053,6,46,4,475,0.0347,0.0301,0.1075,0.1094,0.1983,2.3655,2.935,4.656,360.246,12.07,113.89,43.77,0.0082,0.0071,0.0168,16000,1024,457.01,0.9908,0.0071,0.0016,0.0005
2026-08-25T18:41:27.099+02:00,1000,1024,1024,1053,6,46,2,477,0.0336,0.0316,0.1019,0.1149,0.2008,2.0575,2.914,5.838,325.33,145.31,14.78,58.19,0.0088,0.0082,0.0112,16000,1024,326.89,0.929,0.0497,0.0196,0.0017
2026-08-25T18:41:57.100+02:00,1000,1024,1024,1053,6,46,2,479,0.0342,0.0283,0.1413,0.1707,0.1179,2.3592,3.718,3.546,206.018,23.78,65.26,31.11,0.0091,0.0056,0.0198,16000,1024,236.2,0.97,0.0231,0.0054,0.0015
2026-08-25T18:42:57.102+02:00,1000,1024,1024,1053,7,46,0,506,0.0324,0.0304,0.078,0.1128,0.1984,2.0594,2.711,4.469,475.294,163.1,89.66,165.57,0.0077,0.0079,0.0158,16000,1024,673.88,0.9467,0.0496,0.003,0.0007
2026-08-25T18:43:27.100+02:00,1000,1024,1024,1053,7,47,2,508,0.035,0.0294,0.1095,0.2265,0.119,2.0494,4.7,3.334,245.27,15.91,86.69,77.29,0.0082,0.0063,0.0201,16000,1024,249.48,0.9723,0.0169,0.0095,0.0013
2026-08-25T18:43:57.105+02:00,1000,1024,1024,1053,7,48,3,511,0.0336,0.0303,0.1005,0.1086,0.1999,2.05,2.757,6.199,338.0,94.59,32.62,18.41,0.0075,0.0076,0.0159,16000,1024,216.42,0.9022,0.0879,0.0068,0.0031
2026-08-25T18:44:27.122+02:00,1000,1024,1044,1074,7,48,7,518,0.0333,0.0475,0.4322,0.1158,0.1962,2.266,2.931,10.516,19.447,121.35,283.89,250.1,0.0083,0.0097,0.1066,16000,1024,421.01,0.9815,0.0124,0.0057,0.0004
2026-08-25T18:44:57.102+02:00,1000,1024,1024,1053,7,48,0,518,0.0344,0.0307,0.0444,0.108,0.1014,0.1921,2.985,3.108,3.176,149.22,29.89,42.39,0.0069,0.0084,0.0132,16000,1024,227.37,0.9895,0.007,0.0026,0.0009
2026-08-25T18:45:27.103+02:00,1000,1024,1024,1053,7,48,4,522,0.0342,0.0326,0.1456,0.1103,0.1985,2.0374,2.917,8.849,169.028,174.46,111.19,125.38,0.0072,0.0062,0.0315,16000,1024,742.65,0.9879,0.0092,0.0024,0.0004
2026-08-25T18:45:57.104+02:00,1000,1024,1024,1053,7,48,8,530,0.0348,0.029,0.1374,0.1287,0.2002,2.0364,3.164,4.853,167.64,49.03,11.31,127.8,0.0077,0.0081,0.0189,16000,1024,362.05,0.9941,0.004,0.0013,0.0005
2026-08-25T18:46:27.102+02:00,1000,1024,1024,1053,7,49,3,533,0.0332,0.0287,0.0782,0.1192,0.1995,2.0399,2.985,5.046,453.391,9.78,217.74,172.87,0.0079,0.0057,0.0094,16000,1024,150.58,0.8689,0.0789,0.0423,0.0099
2026-08-25T18:46:57.108+02:00,1000,1024,1029,1059,7,49,2,535,0.0315,0.0315,0.1009,0.1121,0.2,2.041,2.931,5.659,327.547,34.42,57.57,66.39,0.0086,0.0074,0.0147,16000,1024,250.8,0.9706,0.0139,0.0142,0.0013
2026-08-25T18:47:27.103+02:00,1000,1024,1024,1053,7,49,1,536,0.032,0.0512,0.4579,0.1193,0.1933,2.2405,3.35,9.367,16.528,9.4,121.21,392.54,0.0063,0.0099,0.0878,16000,1024,350.59,0.9418,0.0406,0.0139,0.0037
2026-08-25T18:47:57.105+02:00,1000,1024,1024,1053,7,49,24,560,0.0316,0.0323,0.1817,0.1126,0.1981,2.0245,2.786,9.271,112.895,122.92,17.77,355.43,0.009,0.0085,0.0334,16000,1024,324.94,0.9151,0.0454,0.0367,0.0027
2026-08-25T18:48:27.104+02:00,1000,1024,1024,1053,7,49,1,561,0.0323,0.0301,0.1719,0.1164,0.1027,2.0223,2.95,2.907,113.383,18.4,18.62,449.5,0.007,0.006,0.0328,16000,1024,229.97,0.9575,0.0355,0.005,0.002
2026-08-25T18:48:57.106+02:00,1000,1024,1024,1053,7,50,2,563,0.0329,0.0319,0.1352,0.1107,0.2009,2.027,3.007,8.414,197.046,85.08,77.2,77.28,0.0083,0.0086,0.0209,16000,1024,282.89,0.9699,0.0173,0.0112,0.0017
2026-08-25T18:49:27.105+02:00,1000,1024,1024,1053,7,50,3,566,0.0329,0.0298,0.0465,0.1523,0.1058,0.1687,3.328,2.983,3.267,24.06,16.47,17.42,0.0076,0.0089,0.0118,16000,1024,114.37,0.8547,0.1138,0.0233,0.0081
2026-08-25T18:49:57.108+02:00,1000,1024,1024,1053,7,50,2,568,0.0324,0.0291,0.0783,0.1165,0.0919,2.0275,3.021,2.803,440.439,81.01,101.15,108.58,0.0067,0.0059,0.0131,16000,1024,316.2,0.9677,0.0186,0.0119,0.0019
2026-08-25T18:50:27.106+02:00,1000,1024,1024,1053,7,50,9,577,0.0316,0.0483,0.433,0.2281,0.1994,2.2408,5.725,10.004,19.046,28.25,107.8,152.45,0.0069,0.0092,0.0985,16000,1024,175.46,0.8989,0.0512,0.0459,0.0041
2026-08-25T18:50:57.106+02:00,1000,1024,1024,1053,7,51,0,577,0.0321,0.0302,0.1185,0.1069,0.2039,2.0226,3.055,8.318,249.069,29.95,23.32,68.33,0.0074,0.0076,0.0151,16000,1024,486.35,0.9936,0.0032,0.0024,0.0008
2026-08-25T18:51:27.108+02:00,1000,1024,1024,1053,7,51,1,578,0.0342,0.0308,0.0702,0.1215,0.2047,1.7173,3.035,4.572,349.303,166.81,112.37,37.85,0.0077,0.0056,0.0121,16000,1024,517.5,0.9748,0.0167,0.0071,0.0014
2026-08-25T18:51:57.107+02:00,1000,1024,1024,1053,7,52,0,578,0.0329,0.0294,0.2221,0.1028,0.0927,1.9978,2.626,2.8,67.647,99.67,43.61,497.03,0.0079,0.0056,0.0299,16000,1024,1491.42,0.9986,0.001,0.0003,0.0001
2026-08-25T18:52:27.107+02:00,1000,1024,1024,1053,7,52,0,578,0.0338,0.03,0.0703,0.1009,0.2033,1.7136,3.013,4.703,345.839,20.44,25.72,44.37,0.0113,0.0066,0.0146,16000,1024,327.38,0.9751,0.0113,0.0115,0.0021
2026-08-25T18:52:57.107+02:00,1000,1024,1024,1053,7,52,1,579,0.0329,0.0313,0.1138,0.1022,0.2065,2.0171,2.913,7.78,242.792,25.19,6.81,92.13,0.0089,0.0064,0.0192,16000,1024,1412.14,0.9954,0.0032,0.0011,0.0002
2026-08-25T18:53:27.108+02:00,1000,1024,1024,1053,7,54,1,580,0.0332,0.0295,0.2402,0.1294,0.0933,1.9925,3.014,2.843,55.987,32.57,142.52,437.4,0.0081,0.0061,0.0542,16000,1024,246.64,0.9602,0.0318,0.0059,0.0021
2026-08-25T18:53:57.108+02:00,1000,1024,1024,1053,7,54,1,581,0.3344,0.0302,0.1089,10.6399,0.2045,2.0144,1000.955,4.834,232.12,284.08,93.23,91.02,0.0183,0.0082,0.0177,16000,1024,387.38,0.9513,0.0247,0.0222,0.0018
2026-08-25T18:54:27.117+02:00,1000,1024,1032,1062,7,54,29,610,0.3343,0.0342,0.2448,10.6381,0.206,2.2944,1001.284,11.954,63.894,61.37,7.5,240.81,0.0217,0.0087,0.0526,16000,1024,194.95,0.9807,0.0132,0.0042,0.0019
2026-08-25T18:54:57.117+02:00,1000,1024,1030,1059,7,54,2,612,0.0331,0.0538,0.488,0.1013,0.1989,2.2012,2.948,9.209,13.959,13.12,50.85,287.6,0.0082,0.0109,0.0955,16000,1024,115.74,0.8211,0.0754,0.0971,0.0064
2026-08-25T18:55:27.116+02:00,1000,1024,1029,1058,7,54,6,618,0.0343,0.0493,0.4321,0.1155,0.1992,2.225,3.11,10.219,18.4,1.54,33.74,44.23,0.0078,0.0106,0.0985,16000,1024,251.63,0.9629,0.0259,0.0093,0.0019
2026-08-25T18:55:57.110+02:00,1000,1024,1024,1053,7,54,1,619,0.0331,0.0323,0.0939,0.1046,0.2067,2.0112,3.05,5.625,311.95,32.97,77.19,44.72,0.0071,0.0076,0.013,16000,1024,170.2,0.9562,0.0289,0.0122,0.0028
2026-08-25T18:56:27.111+02:00,1000,1024,1024,1053,7,55,0,619,0.0348,0.0469,0.4413,0.2304,0.2004,2.2206,4.837,10.132,18.654,145.89,99.74,2.44,0.0088,0.0074,0.049,16000,1024,399.13,0.9894,0.0063,0.0038,0.0005
2026-08-25T18:56:57.110+02:00,1000,1024,1024,1053,7,55,1,620,0.0327,0.031,0.117,0.112,0.2051,2.0053,2.898,7.832,252.76,14.11,201.25,103.46,0.0091,0.007,0.0213,16000,1024,305.59,0.9958,0.0021,0.0015,0.0006
2026-08-25T18:57:27.111+02:00,1000,1024,1024,1053,7,55,4,624,0.034,0.0303,0.0773,0.1049,0.2053,2.0112,2.978,4.594,448.893,159.28,114.93,158.89,0.0076,0.0074,0.0133,16000,1024,444.61,0.9734,0.0151,0.0105,0.0011
2026-08-25T18:57:57.115+02:00,1000,1024,1024,1053,7,55,1,625,0.033,0.0532,0.4691,0.1043,0.1981,2.2023,3.166,9.071,15.408,258.66,148.66,446.22,0.0068,0.0119,0.0915,16000,1024,566.47,0.996,0.003,0.0007,0.0002
2026-08-25T18:58:27.138+02:00,1000,1024,1049,1079,7,55,32,657,0.5766,0.0352,0.2474,10.6186,0.2049,2.0046,337.002,14.392,56.49,75.16,56.5,116.32,0.0646,0.0081,0.0453,16000,1024,186.27,0.9434,0.0339,0.0199,0.0028
2026-08-25T18:58:57.113+02:00,1000,1024,1024,1053,7,55,0,657,0.0333,0.0297,0.1278,0.2287,0.1033,2.3174,5.137,3.132,270.687,50.57,14.67,170.95,0.0076,0.0063,0.0106,16000,1024,489.22,0.9854,0.0077,0.0062,0.0007
2026-08-25T18:59:27.116+02:00,1000,1024,1024,1053,7,56,1,658,0.032,0.0288,0.0767,0.1095,0.205,2.0131,3.079,4.91,462.549,68.64,72.64,55.52,0.0073,0.0072,0.0194,16000,1024,331.21,0.9941,0.0036,0.0016,0.0007
2026-08-25T18:59:57.115+02:00,1000,1024,1024,1053,7,57,11,669,0.0328,0.0463,0.3893,0.1337,0.203,2.2389,2.995,10.737,23.225,48.3,73.59,360.38,0.0086,0.0136,0.0835,16000,1024,759.05,0.9897,0.0076,0.0024,0.0003
2026-08-25T19:00:27.114+02:00,1000,1024,1024,1053,7,58,7,676,0.0323,0.0312,0.1174,0.1084,0.2031,2.0039,2.91,7.592,248.526,108.02,179.6,231.07,0.0074,0.0079,0.0273,16000,1024,148.46,0.928,0.0201,0.0491,0.0027
2026-08-25T19:00:57.113+02:00,1000,1024,1024,1053,7,58,1,677,0.033,0.0326,0.1177,0.1157,0.2045,2.0049,3.128,6.891,246.259,37.8,205.14,162.08,0.0077,0.0062,0.0121,16000,1024,459.46,0.9941,0.0041,0.0014,0.0003
2026-08-25T19:01:27.114+02:00,1000,1024,1024,1053,7,58,12,689,0.0341,0.0313,0.1557,0.2297,0.208,1.9982,4.54,8.086,145.574,78.9,64.12,26.99,0.0093,0.0086,0.0103,16000,1024,171.65,0.9492,0.0235,0.0247,0.0027
2026-08-25T19:01:57.115+02:00,1000,1024,1024,1053,7,60,3,692,0.0334,0.05,0.4388,0.1246,0.1989,2.2156,3.345,10.009,17.907,85.03,175.15,2.77,0.0108,0.01,0.0877,16000,1024,260.77,0.954,0.0318,0.0122,0.002
2026-08-25T19:02:27.115+02:00,1000,1024,1024,1053,7,61,1,693,0.031,0.0303,0.243,0.0991,0.2067,1.9803,2.775,4.847,56.263,34.85,25.52,119.6,0.0054,0.0069,0.039,16000,1024,671.96,0.9909,0.0045,0.0041,0.0005
2026-08-25T19:02:57.116+02:00,1000,1024,1024,1053,7,62,3,696,0.033,0.0295,0.1179,0.2277,0.1071,2.3074,6.896,3.219,265.376,40.38,16.04,468.74,0.009,0.0069,0.0212,16000,1024,820.42,0.9967,0.0017,0.0013,0.0003
2026-08-25T19:03:27.116+02:00,1000,1024,1024,1053,7,62,0,696,0.0328,0.0294,0.0449,0.1198,0.1188,0.1565,3.141,3.139,2.819,134.85,44.72,26.94,0.0083,0.0075,0.0127,16000,1024,143.25,0.94,0.0224,0.0351,0.0025
2026-08-25T19:03:57.116+02:00,1000,1024,1024,1053,7,63,7,703,0.033,0.0315,0.0936,0.1207,0.2076,1.9996,3.083,6.026,307.901,141.15,33.24,19.45,0.0101,0.0075,0.0158,16000,1024,211.2,0.9802,0.0106,0.0075,0.0016
2026-08-25T19:04:27.118+02:00,1000,1024,1024,1053,7,63,0,703,0.0331,0.0303,0.1116,0.1184,0.2083,2.0002,3.281,6.746,252.621,67.3,70.94,90.61,0.0075,0.006,0.0109,16000,1024,288.96,0.9501,0.0257,0.0228,0.0014
2026-08-25T19:04:57.116+02:00,1000,1024,1024,1053,7,63,0,703,0.0331,0.0284,0.1122,0.1245,0.0889,1.9976,3.203,2.948,246.213,101.02,209.97,160.05,0.0073,0.0063,0.0173,16000,1024,456.43,0.9917,0.0059,0.0017,0.0007
2026-08-25T19:05:27.117+02:00,1000,1024,1024,1053,7,63,0,703,0.0338,0.0283,0.0446,0.1159,0.104,0.1618,2.984,3.018,3.324,8.22,137.72,31.96,0.0097,0.006,0.009,16000,1024,300.82,0.9778,0.0118,0.0097,0.0008
2026-08-25T19:05:57.117+02:00,1000,1024,1024,1053,7,64,2,705,0.0336,0.0292,0.0766,0.1124,0.2059,1.9994,2.868,5.069,452.794,43.65,68.58,95.55,0.0083,0.0069,0.0102,16000,1024,115.99,0.8498,0.1031,0.0394,0.0077
2026-08-25T19:06:27.135+02:00,1000,1024,1039,1069,7,64,32,737,0.5768,0.0402,0.2691,10.6229,0.2087,2.2629,336.998,13.419,45.864,147.32,58.58,452.23,0.0354,0.0102,0.0399,16000,1024,330.58,0.967,0.0162,0.0159,0.0009
2026-08-25T19:06:57.119+02:00,1000,1024,1024,1053,7,64,4,741,0.0334,0.0326,0.1468,0.1063,0.2062,2.2922,3.02,8.531,172.757,68.22,165.73,247.13,0.0073,0.0064,0.0163,16000,1024,356.54,0.9847,0.0086,0.0059,0.0009
2026-08-25T19:07:27.118+02:00,1000,1024,1024,1053,7,64,3,744,0.0327,0.0323,0.1463,0.1403,0.2046,1.9916,3.258,9.883,167.28,84.94,58.54,5.97,0.0069,0.0066,0.0235,16000,1024,399.56,0.912,0.0692,0.0152,0.0035
2026-08-25T19:07:57.119+02:00,1000,1024,1024,1053,7,65,1,745,0.033,0.0299,0.0446,0.1045,0.0898,0.1624,2.949,2.757,2.94,53.87,63.16,154.22,0.0071,0.0066,0.0107,16000,1024,340.25,0.9854,0.007,0.007,0.0006
2026-08-25T19:08:27.120+02:00,1000,1024,1024,1053,7,66,1,746,0.0329,0.0319,0.1119,0.1275,0.2059,1.9921,2.923,4.436,246.341,122.22,93.62,40.31,0.0077,0.0067,0.0102,16000,1024,216.45,0.9831,0.0118,0.0037,0.0014
2026-08-25T19:08:57.121+02:00,1000,1024,1024,1053,7,67,5,751,0.0314,0.0322,0.2482,0.1074,0.2099,1.9602,2.826,7.306,53.202,16.71,129.93,166.23,0.0079,0.0068,0.0563,16000,1024,151.39,0.7641,0.141,0.0828,0.0121
2026-08-25T19:09:27.121+02:00,1000,1024,1024,1053,7,67,0,751,0.0323,0.0295,0.2295,0.1137,0.2108,1.9648,3.093,5.19,63.184,75.08,5.81,353.36,0.0072,0.0055,0.0455,16000,1024,253.18,0.9735,0.0181,0.0071,0.0014
2026-08-25T19:09:57.124+02:00,1000,1024,1026,1056,7,67,3,754,0.3343,0.03,0.0929,10.6395,0.2103,1.9875,1002.035,7.145,308.667,74.32,156.32,28.38,0.0085,0.0067,0.0114,16000,1024,202.54,0.9125,0.0471,0.0375,0.0029
2026-08-25T19:10:27.121+02:00,1000,1024,1024,1053,7,68,3,757,0.0342,0.0546,0.4913,0.1308,0.2025,2.1691,3.057,9.289,13.48,51.2,226.47,273.62,0.0089,0.0101,0.0796,16000,1024,337.52,0.9339,0.0568,0.0071,0.0022
2026-08-25T19:10:57.122+02:00,1000,1024,1024,1053,7,68,0,757,0.033,0.029,0.0769,0.1414,0.2073,1.9874,3.177,5.145,436.307,36.75,91.84,42.07,0.0075,0.0063,0.0144,16000,1024,239.59,0.8875,0.0964,0.0132,0.0029
2026-08-25T19:11:27.121+02:00,1000,1024,1024,1053,7,68,1,758,0.0318,0.0306,0.2257,0.1029,0.2086,1.9657,2.958,5.065,67.422,147.82,199.77,61.89,0.0079,0.0062,0.0507,16000,1024,250.2,0.8056,0.179,0.0135,0.0019
2026-08-25T19:11:57.126+02:00,1000,1024,1027,1056,7,69,8,766,0.0345,0.0357,0.2012,0.2275,0.2083,2.2778,4.754,11.566,92.456,47.72,202.2,11.53,0.0079,0.0076,0.04,16000,1024,358.07,0.9937,0.004,0.0018,0.0005
2026-08-25T19:12:27.123+02:00,1000,1024,1024,1053,7,72,0,766,0.0328,0.0317,0.1411,0.1158,0.2099,1.9786,3.168,11.136,169.783,54.62,59.69,78.07,0.0072,0.007,0.0233,16000,1024,1104.43,0.9955,0.0017,0.0026,0.0002
2026-08-25T19:12:57.127+02:00,1000,1024,1024,1053,7,72,1,767,0.0345,0.0295,0.2242,0.1133,0.0913,1.9559,2.989,2.914,62.474,19.46,115.69,437.56,0.0092,0.0071,0.0402,16000,1024,276.71,0.9818,0.0112,0.0057,0.0012
2026-08-25T19:13:27.131+02:00,1000,1024,1024,1053,7,73,7,774,0.0325,0.0348,0.2033,0.1034,0.2101,2.2709,2.68,11.671,94.215,26.79,34.16,166.1,0.0089,0.008,0.0326,16000,1024,353.14,0.9843,0.0082,0.0066,0.0009
2026-08-25T19:13:57.123+02:00,1000,1024,1024,1053,7,73,0,774,0.0337,0.0295,0.069,0.1324,0.2104,1.674,3.139,5.353,338.25,85.04,89.87,156.92,0.0078,0.0068,0.01,16000,1024,490.57,0.9883,0.006,0.0051,0.0006
2026-08-25T19:14:27.127+02:00,1000,1024,1024,1053,7,73,0,774,0.0345,0.0315,0.2119,0.1237,0.2104,1.9624,3.218,4.878,72.024,82.72,20.7,177.43,0.0074,0.007,0.0243,16000,1024,194.99,0.9737,0.0169,0.0075,0.0019
2026-08-25T19:14:57.124+02:00,1000,1024,1024,1053,7,74,1,775,0.0328,0.031,0.2391,0.1184,0.2138,1.955,3.006,6.74,52.607,86.85,151.18,81.38,0.0077,0.0068,0.0438,16000,1024,192.92,0.9446,0.0343,0.0192,0.0018
2026-08-25T19:15:57.126+02:00,1000,1024,1024,1053,8,74,4,781,0.0333,0.0313,0.1163,0.108,0.21,2.2834,2.817,4.811,268.116,117.26,69.43,58.42,0.0098,0.0076,0.012,16000,1024,241.38,0.8993,0.0607,0.037,0.003
2026-08-25T19:16:27.126+02:00,1000,1024,1024,1053,8,74,0,781,0.034,0.0302,0.1169,0.1498,0.208,1.9785,3.147,5.033,240.347,209.91,67.81,61.46,0.007,0.007,0.0222,16000,1024,209.19,0.9844,0.0091,0.0047,0.0018
2026-08-25T19:16:57.125+02:00,1000,1024,1024,1053,8,74,8,789,0.0311,0.0317,0.1476,0.1142,0.2108,1.9748,3.039,11.427,141.331,47.18,6.86,187.64,0.0092,0.0081,0.0305,16000,1024,693.29,0.9431,0.0392,0.0154,0.0023
2026-08-25T19:17:27.127+02:00,1000,1024,1024,1053,8,75,2,791,0.0332,0.0308,0.2119,0.1209,0.09,1.9506,3.146,2.874,66.853,21.9,16.99,437.42,0.0082,0.0086,0.0591,16000,1024,184.56,0.946,0.0306,0.0195,0.0039
2026-08-25T19:17:57.126+02:00,1000,1024,1024,1053,8,75,2,793,0.0318,0.0326,0.1654,0.1015,0.2117,1.9682,2.853,7.651,127.253,70.83,147.15,333.23,0.0075,0.0073,0.0304,16000,1024,226.39,0.9726,0.0148,0.0103,0.0023
2026-08-25T19:18:27.126+02:00,1000,1024,1024,1053,8,75,6,799,0.0336,0.03,0.0692,0.1009,0.21,1.6703,2.966,5.017,331.937,73.54,55.64,150.54,0.0072,0.0074,0.0107,16000,1024,322.8,0.9812,0.0078,0.01,0.001
2026-08-25T19:19:27.133+02:00,1000,1024,1027,1057,9,76,27,830,1.4944,0.2128,0.2055,8.7985,0.4074,1.9567,2.609,1.511,68.533,20.82,20.71,34.31,0.7041,0.0952,0.04,16000,1024,410.18,0.8766,0.1105,0.0066,0.0063
2026-08-25T19:19:57.129+02:00,1000,1024,1024,1053,9,76,0,830,1.3937,0.224,0.093,2.0713,0.4188,1.9775,1.539,1.595,200.387,49.35,49.35,49.35,2.0328,0.3222,0.063,16000,1024,364.09,0.7235,0.2519,0.018,0.0066
2026-08-25T19:20:27.128+02:00,1000,1024,1024,1053,9,76,0,830,1.4256,0.227,0.0676,2.1175,0.403,0.2095,1.524,1.615,2.65,49.39,49.39,49.37,2.0577,0.3242,0.069,16000,1024,395.74,0.7694,0.2111,0.0139,0.0056
2026-08-25T19:20:57.130+02:00,1000,1024,1024,1053,9,76,1,831,1.415,0.2271,0.128,2.1083,0.4016,1.9756,1.531,1.583,166.705,49.4,49.39,49.51,2.029,0.3227,0.0573,16000,1024,557.21,0.7984,0.1857,0.0123,0.0036
2026-08-25T19:21:27.128+02:00,1000,1024,1024,1053,9,76,5,836,1.3862,0.2266,0.3378,6.5982,0.3971,1.9269,1.984,1.602,28.39,49.34,49.34,49.09,1.7229,0.2713,0.0759,16000,1024,395.55,0.7341,0.2518,0.0088,0.0053
2026-08-25T19:21:57.130+02:00,1000,1024,1024,1053,9,76,2,838,1.3491,0.2235,0.1325,2.0388,0.398,1.979,1.538,1.584,146.75,49.34,49.35,49.24,1.8764,0.3061,0.0558,16000,1024,307.5,0.3611,0.6084,0.0212,0.0093
2026-08-25T19:22:27.131+02:00,1000,1024,1024,1053,9,77,0,838,1.413,0.2218,0.0953,2.1226,0.4044,1.987,1.538,1.587,185.801,49.34,49.34,49.39,2.0592,0.3182,0.0732,16000,1024,350.41,0.6512,0.3344,0.0116,0.0027
2026-08-25T19:22:57.130+02:00,1000,1024,1024,1053,9,78,1,839,1.4318,0.2208,0.143,2.205,0.4001,1.9823,1.534,1.574,144.541,49.3,49.31,49.27,2.0499,0.313,0.0754,16000,1024,377.55,0.6075,0.3641,0.0246,0.0039
2026-08-25T19:23:27.131+02:00,1000,1024,1024,1053,9,78,0,839,1.4807,0.217,0.0911,2.2172,0.4011,1.6847,1.535,1.54,115.285,49.29,49.28,49.32,2.1709,0.3093,0.0762,16000,1024,436.08,0.7629,0.2169,0.0131,0.0071
2026-08-25T19:23:57.132+02:00,1000,1024,1024,1053,9,79,10,849,1.5611,0.2131,0.3482,8.2188,0.4117,2.2397,2.196,1.551,25.58,49.22,49.22,236.2,1.2569,0.1537,0.0864,16000,1024,450.63,0.7627,0.2202,0.0122,0.005
2026-08-25T19:24:27.132+02:00,1000,1024,1024,1053,9,79,4,853,1.5992,0.2097,0.162,2.3929,0.4007,1.99,1.541,1.541,90.112,49.28,49.29,49.36,2.0017,0.2588,0.0778,16000,1024,409.82,0.7971,0.1854,0.01,0.0076
2026-08-25T19:24:57.132+02:00,1000,1024,1024,1053,9,80,2,855,1.6065,0.2097,0.3675,2.4272,0.4265,2.2431,1.536,1.511,24.456,49.27,49.26,49.17,2.2522,0.2749,0.1109,16000,1024,481.68,0.8179,0.1655,0.012,0.0045
2026-08-25T19:25:27.163+02:00,1000,1024,1054,1083,9,80,28,883,1.7499,0.2112,0.2654,12.4607,0.8156,1.97,5.576,1.741,44.548,49.19,49.17,49.19,1.1681,0.1532,0.0752,16000,1024,475.49,0.7061,0.2742,0.0158,0.0039
2026-08-25T19:25:57.133+02:00,1000,1024,1024,1053,9,80,4,887,1.6339,0.2039,0.4085,2.4824,0.3857,2.234,1.536,1.508,20.859,49.22,49.23,49.3,2.2569,0.2716,0.1112,16000,1024,401.24,0.7244,0.2505,0.0177,0.0074
2026-08-25T19:26:27.133+02:00,1000,1024,1024,1053,9,81,3,890,1.6693,0.2078,0.1863,2.4877,0.4114,2.0003,1.534,1.523,84.722,49.24,49.24,49.25,2.3096,0.278,0.0883,16000,1024,372.65,0.7956,0.1821,0.0155,0.0067
2026-08-25T19:26:57.133+02:00,1000,1024,1024,1053,9,82,1,891,1.656,0.2064,0.1933,2.5164,0.3574,2.3063,1.532,1.489,84.975,49.23,49.23,49.29,2.3954,0.2884,0.0988,16000,1024,447.99,0.8275,0.1616,0.008,0.0029
2026-08-25T19:27:27.133+02:00,1000,1024,1024,1053,9,82,2,893,1.683,0.2038,0.103,2.5297,0.3736,1.7127,1.529,1.499,76.112,49.22,49.23,49.26,2.434,0.2895,0.1017,16000,1024,489.49,0.7999,0.1818,0.0133,0.005
2026-08-25T19:27:57.134+02:00,1000,1024,1024,1053,9,82,1,894,1.6887,0.2058,0.3646,2.5098,0.8144,1.9532,1.529,1.702,22.593,49.2,49.2,49.11,2.4361,0.2855,0.1236,16000,1024,382.68,0.7294,0.2559,0.0085,0.0061
2026-08-25T19:28:27.140+02:00,1000,1024,1029,1059,9,82,5,899,1.6731,0.2054,0.151,2.5716,0.3776,2.0128,1.535,1.545,108.567,49.18,49.19,49.2,2.3181,0.2809,0.0972,16000,1024,448.78,0.8116,0.1767,0.0074,0.0043
2026-08-25T19:28:57.134+02:00,1000,1024,1024,1053,9,82,5,904,1.6887,0.2018,0.3054,2.5824,0.3709,2.2856,1.539,1.509,34.179,49.22,49.22,437.55,2.3987,0.277,0.0832,16000,1024,266.29,0.6093,0.36,0.0199,0.0108
2026-08-25T19:29:27.139+02:00,1000,1024,1024,1053,9,83,0,904,1.7206,0.2053,0.107,2.5776,0.3566,1.7225,1.529,1.496,67.043,49.22,49.22,49.21,2.4841,0.2885,0.1068,16000,1024,496.32,0.6733,0.2973,0.0209,0.0086
2026-08-25T19:29:57.135+02:00,1000,1024,1024,1053,9,84,0,904,1.739,0.2028,0.1217,2.5959,0.3735,1.7212,1.528,1.541,78.946,49.2,49.2,49.22,2.5067,0.285,0.114,16000,1024,626.28,0.9142,0.0761,0.0056,0.0041
2026-08-25T19:30:27.137+02:00,1000,1024,1024,1053,9,84,0,904,1.7586,0.2035,0.1649,2.6,0.3824,2.3352,1.528,1.525,106.658,49.19,49.2,49.09,2.5326,0.2827,0.1188,16000,1024,730.43,0.8979,0.0905,0.0069,0.0048
2026-08-25T19:30:57.136+02:00,1000,1024,1025,1054,9,84,24,928,1.7378,0.2049,0.2294,5.704,0.4059,2.0193,1.705,1.509,58.97,23.74,49.2,49.11,1.0475,0.1354,0.0741,16000,1024,687.56,0.8896,0.1029,0.0052,0.0023
2026-08-25T19:31:27.136+02:00,1000,1024,1024,1053,9,84,0,928,1.7744,0.2044,0.1561,2.6478,0.4136,2.0295,1.531,1.543,98.336,49.2,49.2,49.17,2.5602,0.2864,0.121,16000,1024,443.63,0.8173,0.1626,0.0106,0.0095
2026-08-25T19:31:57.137+02:00,1000,1024,1024,1053,9,84,29,957,1.7449,0.2019,0.2247,2.7749,0.3625,2.336,1.574,1.548,61.93,49.14,49.15,27.09,0.9876,0.1216,0.0436,16000,1024,424.16,0.7568,0.2275,0.0116,0.0041
2026-08-25T19:32:27.138+02:00,1000,1024,1024,1053,9,85,7,964,1.7918,0.207,0.202,3.9492,0.4255,2.3335,1.54,1.561,77.257,49.23,49.23,49.2,1.9567,0.2365,0.0879,16000,1024,452.82,0.8323,0.1517,0.0125,0.0035
